urutan,pertanyaan,jawaban,verdict
303,kapan sumpah pemuda terjadi?,1478,WA
304,kapan sumpah pemuda terjadi?,tahun 1316,WA
305,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,WA
306,kapan partai nasional indonesia lahir?,1945,WA
307,kapan partai nasional indonesia lahir?,uud 1945,WA
308,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,WA
309,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,WA
310,kapan partai nasional indonesia lahir?,tanggal 29 agustus 1945,WA
311,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,WA
312,kapan partai nasional indonesia lahir?,tanggal 29 agustus 1945,WA
313,kapan sistem tanam paksa diterapkan?,tahun 1850,WA
314,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,WA
315,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,WA
316,kapan sistem tanam paksa diterapkan?,1860,WA
317,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,WA
318,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,WA
319,kapan sistem tanam paksa diterapkan?,tahun 1870 1900,WA
320,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,WA
321,kapan sidang kabinet dwikora diadakan?,tanggal 20 nopember 1956,WA
322,kapan sidang kabinet dwikora diadakan?,masa orde,WA
323,kapan sidang kabinet dwikora diadakan?,masa orde,WA
324,kapan sidang kabinet dwikora diadakan?,uud 1945,WA
325,kapan sidang kabinet dwikora diadakan?,21 pebruari 1957,WA
326,kapan sidang kabinet dwikora diadakan?,tanggal 5 juli 1959,WA
327,kapan sidang kabinet dwikora diadakan?,masa orde,WA
328,kapan sidang kabinet dwikora diadakan?,tanggal 22 april 1959,WA
329,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,AC
330,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,AC
331,kapan supersemar dikeluarkan?,11 maret 1966,AC
332,kapan supersemar dikeluarkan?,11 maret 1966,AC
333,kapan supersemar dikeluarkan?,11 maret 1966,AC
334,kapan supersemar dikeluarkan?,11 maret 1966,AC
335,kapan supersemar dikeluarkan?,11 maret 1966,AC
336,kapan supersemar dikeluarkan?,peringatan hari kemerdekaan 17 agustus 1966,WA
337,siapa pemimpin APRA?,dr,WA
338,siapa pemimpin APRA?,kapten westerling,AC
339,siapa pemimpin APRA?,kolonel kawilarang,WA
340,siapa pemimpin APRA?,mayor achmad wiranata,WA
341,siapa pemimpin APRA?,letkol slamet riyadi,WA
342,siapa pemimpin APRA?,mayor suryo subandrio,WA
343,siapa pemimpin APRA?,letkol suprapto sukowati,WA
344,siapa pemimpin APRA?,letkol achmad husein,WA
345,siapa pemimpin RMS?,dr,WA
346,siapa pemimpin RMS?,kolonel kawilarang,WA
347,siapa pemimpin RMS?,mayor achmad wiranata,WA
348,siapa pemimpin RMS?,letkol slamet riyadi,WA
349,siapa pemimpin RMS?,mayor suryo subandrio,WA
350,siapa pemimpin RMS?,letkol suprapto sukowati,WA
351,siapa pemimpin RMS?,letkol achmad husein,WA
352,siapa pemimpin RMS?,dr christian robert stevenson,WA
353,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,AC
354,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
355,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
356,kapan gerakan non blok diselenggarakan?,tahun 1961,AC
357,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,AC
358,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
359,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
360,kapan gerakan non blok diselenggarakan?,tanggal 8 10 oktober 1970,AC
361,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,WA
362,kapan rengasdengklok terjadi?,16 agustus 1945,AC
363,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,AC
364,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,AC
365,kapan rengasdengklok terjadi?,tanggal 11 september,WA
366,kapan rengasdengklok terjadi?,tanggal 11 september,WA
367,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,WA
368,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,WA
369,kapan seinendan didirikan?,tanggal 29 april 1943,AC
370,kapan seinendan didirikan?,tanggal 29 april 1943,AC
371,kapan seinendan didirikan?,tanggal 29 april 1943,AC
372,kapan seinendan didirikan?,tanggal 29 april 1943,AC
373,kapan seinendan didirikan?,tanggal 29 april 1943,AC
374,kapan seinendan didirikan?,tanggal 29 april 1943,AC
375,kapan seinendan didirikan?,hari ulang tahun kaisar jepang,WA
376,kapan seinendan didirikan?,hari ulang tahun kaisar jepang,WA
377,kapan rakyat bali melawan belanda?,1846 1905,AC
378,kapan rakyat bali melawan belanda?,1846 1905,AC
379,kapan rakyat bali melawan belanda?,1846 1905,AC
380,kapan rakyat bali melawan belanda?,tahun 1858,AC
381,kapan rakyat bali melawan belanda?,1846 1905,AC
382,kapan rakyat bali melawan belanda?,tahun 1858,AC
383,kapan rakyat bali melawan belanda?,1846 1905,AC
384,kapan rakyat bali melawan belanda?,1848,AC
385,siapa penulis konsep naskah proklamasi?,sukarno,AC
386,siapa penulis konsep naskah proklamasi?,sukarno,AC
387,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,WA
388,siapa penulis konsep naskah proklamasi?,sukarno,AC
389,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,WA
390,siapa penulis konsep naskah proklamasi?,sukarno,AC
391,siapa penulis konsep naskah proklamasi?,sukarno,AC
392,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,WA
393,dimana konferensi meja bundar dilaksanakan?,jakara,WA
394,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
395,dimana konferensi meja bundar dilaksanakan?,luar jawa,WA
396,dimana konferensi meja bundar dilaksanakan?,luar jawa,WA
397,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
398,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
399,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
400,dimana konferensi meja bundar dilaksanakan?,daerah daerah solo,WA
401,dimana perjanjian renville dibuat?,jakarta,WA
402,dimana perjanjian renville dibuat?,daerah ri,WA
403,dimana perjanjian renville dibuat?,daerah ri,WA
404,dimana perjanjian renville dibuat?,wilayah indonesia,WA
405,dimana perjanjian renville dibuat?,wilayah indonesia,WA
406,dimana perjanjian renville dibuat?,wilayah indonesia,WA
407,dimana perjanjian renville dibuat?,madiun,WA
408,dimana perjanjian renville dibuat?,wilayah indonesia,WA
409,kapan perjanjian renville dilakukan?,bulan juni 1948,AC
410,kapan perjanjian renville dilakukan?,bulan juni 1948,AC
411,kapan perjanjian renville dilakukan?,bulan september 1948,WA
412,kapan perjanjian renville dilakukan?,tanggal 8 desember 1947,WA
413,kapan perjanjian renville dilakukan?,tanggal 15 november 1946,WA
414,kapan perjanjian renville dilakukan?,tanggal 8 desember 1947,WA
415,kapan perjanjian renville dilakukan?,tanggal 17 januari 1948,WA
416,kapan perjanjian renville dilakukan?,tanggal 17 januari 1948,WA
417,siapa pengetik naskah proklamasi?,sukarno,WA
418,siapa pengetik naskah proklamasi?,mr ahmad subardjo,WA
419,siapa pengetik naskah proklamasi?,sukarno,WA
420,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
421,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
422,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
423,siapa pengetik naskah proklamasi?,mr ahmad subardjo,WA
424,siapa pengetik naskah proklamasi?,laksamana maeda,WA
425,kapan pancasila lahir?,uud 1945,WA
426,kapan pancasila lahir?,1945,WA
427,kapan pancasila lahir?,1945,WA
428,kapan pancasila lahir?,1945,WA
429,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,AC
430,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,AC
431,kapan pancasila lahir?,1945,WA
432,kapan pancasila lahir?,1945,WA
433,siapa ketua ppki?,prof mr dr soepomo,WA
434,siapa ketua ppki?,drs moh,WA
435,siapa ketua ppki?,drs moh,WA
436,siapa ketua ppki?,mr.ahmad soerbadjo,WA
437,siapa ketua ppki?,prof mr dr soepomo,WA
438,siapa ketua ppki?,prof mr dr soepomo,WA
439,siapa ketua ppki?,pemuda,WA
440,siapa ketua ppki?,mr ahmad soebarjo,WA
441,kapan nagasaki dibom?,8 agustus 1945,WA
442,kapan nagasaki dibom?,10 agustus 1945,WA
443,kapan nagasaki dibom?,tanggal 9 agustus 1945,AC
444,kapan nagasaki dibom?,14 agustus 1945,WA
445,kapan nagasaki dibom?,tanggal 9 agustus 1945,AC
446,kapan nagasaki dibom?,8 agustus 1945,WA
447,kapan nagasaki dibom?,14 agustus 1945,WA
448,kapan nagasaki dibom?,tanggal 14 agustus 1945,WA
449,kapan hiroshima dibom?,6 agustus 1945,AC
450,kapan hiroshima dibom?,tanggal 9 agustus 1945,WA
451,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
452,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
453,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
454,kapan hiroshima dibom?,10 agustus 1945,WA
455,kapan hiroshima dibom?,14 agustus 1945,WA
456,kapan hiroshima dibom?,tanggal 9 agustus 1945,WA
457,kapan reformasi terjadi?,13 mei 1998,AC
458,kapan reformasi terjadi?,13 mei 1998,AC
459,kapan reformasi terjadi?,tahun 1998,AC
460,kapan reformasi terjadi?,1996,WA
461,kapan reformasi terjadi?,tahun 1998,AC
462,kapan reformasi terjadi?,tanggal 21 mei 1998,WA
463,kapan reformasi terjadi?,tanggal 15 mei 1998,AC
464,kapan reformasi terjadi?,tanggal 14 mei 1998,AC
