urutan,pertanyaan,jawaban,verdict
113,siapa multatuli?,NO ANSWER,WA
114,siapa multatuli?,NO ANSWER,WA
115,siapa multatuli?,NO ANSWER,WA
116,dimana pattimura dilahirkan?,NO ANSWER,WA
117,dimana pattimura dilahirkan?,NO ANSWER,WA
118,dimana pattimura dilahirkan?,NO ANSWER,WA
119,dimana pattimura dilahirkan?,NO ANSWER,WA
120,dimana pattimura dilahirkan?,NO ANSWER,WA
121,kapan pangeran antasari wafat?,11 oktober 1862,AC
122,kapan pangeran antasari wafat?,11 oktober 1862,AC
123,kapan pangeran antasari wafat?,11 oktober 1862,AC
124,kapan pangeran antasari wafat?,11 oktober 1862,AC
125,kapan pangeran antasari wafat?,1645 1660,WA
126,dimana pangeran antasari wafat?,kampung,WA
127,dimana pangeran antasari wafat?,kampung,WA
128,dimana pangeran antasari wafat?,jawa,WA
129,dimana pangeran antasari wafat?,jawa,WA
130,dimana pangeran antasari wafat?,martapura,WA
131,kapan ekspedisi pertama belanda di bali terjadi?,1846,AC
132,kapan ekspedisi pertama belanda di bali terjadi?,1846,AC
133,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,WA
134,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,WA
135,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,WA
136,kapan perlawanan di aceh terjadi?,tanggal 19 september 1945,WA
137,kapan perlawanan di aceh terjadi?,tahun 1879,AC
138,kapan perlawanan di aceh terjadi?,tahun 1879,AC
139,kapan perlawanan di aceh terjadi?,NO ANSWER,WA
140,kapan perlawanan di aceh terjadi?,NO ANSWER,WA
141,siapa pendiri budi utomo?,utomo,WA
142,siapa pendiri budi utomo?,parindra partindo,WA
143,siapa pendiri budi utomo?,parindra partindo,WA
144,siapa pendiri budi utomo?,mahasiswa,AC
145,siapa pendiri budi utomo?,indische partij,WA
146,kapan sarekat islam didirikan?,tahun 1926,WA
147,kapan sarekat islam didirikan?,tahun 1911,AC
148,kapan sarekat islam didirikan?,tahun 1911,AC
149,kapan sarekat islam didirikan?,tahun 1911,AC
150,kapan sarekat islam didirikan?,tahun 1911,AC
151,siapa pendiri sarekat islam?,indische partij,WA
152,siapa pendiri sarekat islam?,indische partij,WA
153,siapa pendiri sarekat islam?,indische partij muhammadiyah,WA
154,siapa pendiri sarekat islam?,indische partij muhammadiyah,WA
155,siapa pendiri sarekat islam?,indische partij,WA
156,kapan indische partij didirikan?,tanggal 23 mei 1920,WA
157,kapan indische partij didirikan?,tanggal 22 desember 1908,WA
158,kapan indische partij didirikan?,tanggal 22 desember 1908,WA
159,kapan indische partij didirikan?,tanggal 4 mei 1914,WA
160,kapan indische partij didirikan?,tanggal 4 mei 1914,WA
161,dimana muhammadiyah didirikan?,yogyakarta,AC
162,dimana muhammadiyah didirikan?,yogyakarta,AC
163,dimana muhammadiyah didirikan?,jakarta,WA
164,dimana muhammadiyah didirikan?,bandung,WA
165,dimana muhammadiyah didirikan?,yogyakarta,AC
166,kapan muhammadiyah didirikan?,tanggal 1 januari 1925,WA
167,kapan muhammadiyah didirikan?,tanggal 31 januari 1926,WA
168,kapan muhammadiyah didirikan?,tahun 1932,WA
169,kapan muhammadiyah didirikan?,tahun 1920,WA
170,kapan muhammadiyah didirikan?,tahun 1913,WA
171,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,WA
172,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,WA
173,kapan partai komunis indonesia berdiri?,tahun 1926,WA
174,kapan partai komunis indonesia berdiri?,tahun 1926,WA
175,kapan partai komunis indonesia berdiri?,tahun 1956,WA
176,siapa yang membawa ajaran marxis?,belanda,WA
177,siapa yang membawa ajaran marxis?,belanda,WA
178,siapa yang membawa ajaran marxis?,belanda,WA
179,siapa yang membawa ajaran marxis?,belanda,WA
180,siapa yang membawa ajaran marxis?,NO ANSWER,WA
181,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,WA
182,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1925,WA
183,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,WA
184,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,WA
185,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 4 juli 1927,WA
186,kapan sumpah pemuda terjadi?,tahun 1321,WA
187,kapan sumpah pemuda terjadi?,tahun 1331,WA
188,kapan sumpah pemuda terjadi?,NO ANSWER,WA
189,kapan sumpah pemuda terjadi?,NO ANSWER,WA
190,kapan sumpah pemuda terjadi?,NO ANSWER,WA
191,kapan partai nasional indonesia lahir?,1945,WA
192,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,AC
193,kapan partai nasional indonesia lahir?,uud 1945,WA
194,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,AC
195,kapan partai nasional indonesia lahir?,tanggal 27 30 mei 1928,WA
196,kapan sistem tanam paksa diterapkan?,tahun 1831,AC
197,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
198,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
199,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
200,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
201,kapan sidang kabinet dwikora diadakan?,tanggal 20 nopember 1956,WA
202,kapan sidang kabinet dwikora diadakan?,29 mei,WA
203,kapan sidang kabinet dwikora diadakan?,1 juni 1945,WA
204,kapan sidang kabinet dwikora diadakan?,masa orde,WA
205,kapan sidang kabinet dwikora diadakan?,uud 1945,WA
206,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,AC
207,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,AC
208,kapan supersemar dikeluarkan?,11 maret 1966,AC
209,kapan supersemar dikeluarkan?,11 maret 1966,AC
210,kapan supersemar dikeluarkan?,11 maret 1966,AC
211,siapa pemimpin APRA?,partai masyumi,WA
212,siapa pemimpin APRA?,partai masyumi,WA
213,siapa pemimpin APRA?,muhammad natsir,WA
214,siapa pemimpin APRA?,sukiman wiryosanjoyo,WA
215,siapa pemimpin APRA?,mr wilopo,WA
216,siapa pemimpin RMS?,laksamana mountbatten,WA
217,siapa pemimpin RMS?,laksamana mountbatten,WA
218,siapa pemimpin RMS?,perdana menteri syahrir,WA
219,siapa pemimpin RMS?,perdana menteri syahrir,WA
220,siapa pemimpin RMS?,kawan kawan tan malaka,WA
221,kapan gerakan non blok diselenggarakan?,1961,AC
222,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,AC
223,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
224,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
225,kapan gerakan non blok diselenggarakan?,1961,AC
226,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,AC
227,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,WA
228,kapan rengasdengklok terjadi?,1945,WA
229,kapan rengasdengklok terjadi?,tanggal 22 juni 1945,WA
230,kapan rengasdengklok terjadi?,22 agustus 1945,WA
231,kapan seinendan didirikan?,tanggal 29 april 1943,AC
232,kapan seinendan didirikan?,tanggal 29 april 1943,AC
233,kapan seinendan didirikan?,tanggal 29 april 1943,AC
234,kapan seinendan didirikan?,tanggal 29 april 1943,AC
235,kapan seinendan didirikan?,tanggal 29 april 1943,AC
236,kapan rakyat bali melawan belanda?,1846 1905,AC
237,kapan rakyat bali melawan belanda?,1846 1905,AC
238,kapan rakyat bali melawan belanda?,tanggal 10 november,WA
239,kapan rakyat bali melawan belanda?,1846 1905,AC
240,kapan rakyat bali melawan belanda?,1846 1905,AC
241,siapa penulis konsep naskah proklamasi?,sukarno,AC
242,siapa penulis konsep naskah proklamasi?,sukarno,AC
243,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,WA
244,siapa penulis konsep naskah proklamasi?,sukarno,AC
245,siapa penulis konsep naskah proklamasi?,sukarno,AC
246,dimana konferensi meja bundar dilaksanakan?,jakara,WA
247,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
248,dimana konferensi meja bundar dilaksanakan?,luar jawa,WA
249,dimana konferensi meja bundar dilaksanakan?,luar jawa,WA
250,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
251,dimana perjanjian renville dibuat?,wilayah indonesia,WA
252,dimana perjanjian renville dibuat?,wilayah indonesia,WA
253,dimana perjanjian renville dibuat?,geladak kapal amerika,AC
254,dimana perjanjian renville dibuat?,geladak kapal amerika,AC
255,dimana perjanjian renville dibuat?,NO ANSWER,WA
256,kapan perjanjian renville dilakukan?,tanggal 8 desember 1947,WA
257,kapan perjanjian renville dilakukan?,bulan juni 1948,AC
258,kapan perjanjian renville dilakukan?,bulan juni 1948,AC
259,kapan perjanjian renville dilakukan?,tanggal 19 desember 1948,WA
260,kapan perjanjian renville dilakukan?,tanggal 15 november 1946,WA
261,siapa pengetik naskah proklamasi?,sukarno,WA
262,siapa pengetik naskah proklamasi?,sukarno,WA
263,siapa pengetik naskah proklamasi?,mr ahmad subardjo,WA
264,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
265,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
266,kapan pancasila lahir?,uud 1945,WA
267,kapan pancasila lahir?,1945,WA
268,kapan pancasila lahir?,1945,WA
269,kapan pancasila lahir?,1945,WA
270,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,AC
271,siapa ketua ppki?,mr.ahmad soerbadjo,WA
272,siapa ketua ppki?,prof mr dr soepomo,WA
273,siapa ketua ppki?,prof mr dr soepomo,WA
274,siapa ketua ppki?,mr achmad soebardjo,WA
275,siapa ketua ppki?,pemuda,WA
276,kapan nagasaki dibom?,8 agustus 1945,WA
277,kapan nagasaki dibom?,10 agustus 1945,WA
278,kapan nagasaki dibom?,tanggal 9 agustus 1945,AC
279,kapan nagasaki dibom?,tanggal 9 agustus 1945,AC
280,kapan nagasaki dibom?,8 agustus 1945,WA
281,kapan hiroshima dibom?,tanggal 9 agustus 1945,WA
282,kapan hiroshima dibom?,6 agustus 1945,AC
283,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
284,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
285,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
286,kapan reformasi terjadi?,13 mei 1998,AC
287,kapan reformasi terjadi?,1643 1715,WA
288,kapan reformasi terjadi?,abad 18,WA
289,kapan reformasi terjadi?,13 mei 1998,AC
290,kapan reformasi terjadi?,NO ANSWER,WA
291,dimana letak kerajaan majapahit?,makam leluhurnya,WA
292,dimana letak kerajaan majapahit?,wilayah,WA
293,dimana letak kerajaan majapahit?,makam leluhurnya,WA
294,dimana letak kerajaan majapahit?,ampeldenta,WA
295,dimana letak kerajaan majapahit?,wilayah republik indonesia,WA
296,kapan indonesia kembali menjadi anggota pbb?,tahun 1961,WA
297,kapan indonesia kembali menjadi anggota pbb?,7 agustus 1945,WA
298,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,WA
299,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,WA
300,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,WA
