urutan,pertanyaan,jawaban,verdict
56,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
57,kapan perjanjian bongaya ditandatangani?,15 agustus 1950,
58,siapa penulis kitab negara kertagama?,masyarakat,
59,siapa penulis kitab negara kertagama?,masyarakat,
60,siapa penulis kitab negara kertagama?,dharmadhyaksa ring kasaiwan,
61,kapan voc didirikan?,32 tahun,
62,kapan voc didirikan?,32 tahun,
63,kapan voc didirikan?,tanggal 25 desember 1679,
64,kapan voc dibubarkan?,masa paku buwono,
65,kapan voc dibubarkan?,32 tahun,
66,kapan voc dibubarkan?,32 tahun,
67,siapa multatuli?,nurani rakyat belanda,
68,siapa multatuli?,rakyat indonesia,
69,siapa multatuli?,pemerintah belanda,
70,dimana pattimura dilahirkan?,kepulauan maluku,
71,dimana pattimura dilahirkan?,kepulauan maluku,
72,dimana pattimura dilahirkan?,eropa,
73,kapan pangeran antasari wafat?,11 oktober 1862,
74,kapan pangeran antasari wafat?,11 oktober 1862,
75,kapan pangeran antasari wafat?,tahun 1595,
76,dimana pangeran antasari wafat?,kampung,
77,dimana pangeran antasari wafat?,kampung,
78,dimana pangeran antasari wafat?,jawa,
79,kapan ekspedisi pertama belanda di bali terjadi?,1846,
80,kapan ekspedisi pertama belanda di bali terjadi?,1846,
81,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,
82,kapan perlawanan di aceh terjadi?,tanggal 19 september 1945,
83,kapan perlawanan di aceh terjadi?,tanggal 14 april 1873,
84,kapan perlawanan di aceh terjadi?,tahun 1879,
85,siapa pendiri budi utomo?,utomo,
86,siapa pendiri budi utomo?,parindra partindo,
87,siapa pendiri budi utomo?,parindra partindo,
88,kapan sarekat islam didirikan?,tahun 1911,
89,kapan sarekat islam didirikan?,tahun 1926,
90,kapan sarekat islam didirikan?,tahun 1911,
91,siapa pendiri sarekat islam?,indische partij,
92,siapa pendiri sarekat islam?,indische partij,
93,siapa pendiri sarekat islam?,indische partij muhammadiyah,
94,kapan indische partij didirikan?,tanggal 23 mei 1920,
95,kapan indische partij didirikan?,tahun 1926,
96,kapan indische partij didirikan?,tahun 1913,
97,dimana muhammadiyah didirikan?,yogyakarta,
98,dimana muhammadiyah didirikan?,yogyakarta,
99,dimana muhammadiyah didirikan?,jakarta,
100,kapan muhammadiyah didirikan?,tanggal 1 januari 1925,
101,kapan muhammadiyah didirikan?,tanggal 31 januari 1926,
102,kapan muhammadiyah didirikan?,tahun 1932,
103,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
104,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
105,kapan partai komunis indonesia berdiri?,tahun 1926,
106,siapa yang membawa ajaran marxis?,belanda,
107,siapa yang membawa ajaran marxis?,belanda,
108,siapa yang membawa ajaran marxis?,belanda,
109,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1925,
110,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,
111,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 13 november 1926,
112,kapan sumpah pemuda terjadi?,tahun 1321,
113,kapan sumpah pemuda terjadi?,tahun 1331,
114,kapan sumpah pemuda terjadi?,1328 1350,
115,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,
116,kapan partai nasional indonesia lahir?,1945,
117,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,
118,kapan sistem tanam paksa diterapkan?,tahun 1850,
119,kapan sistem tanam paksa diterapkan?,tahun 1850,
120,kapan sistem tanam paksa diterapkan?,1830,
121,kapan sidang kabinet dwikora diadakan?,tanggal 20 nopember 1956,
122,kapan sidang kabinet dwikora diadakan?,29 mei,
123,kapan sidang kabinet dwikora diadakan?,1 juni 1945,
124,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
125,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
126,kapan supersemar dikeluarkan?,11 maret 1966,
127,siapa pemimpin APRA?,partai masyumi,
128,siapa pemimpin APRA?,partai masyumi,
129,siapa pemimpin APRA?,muhammad natsir,
130,siapa pemimpin RMS?,laksamana mountbatten,
131,siapa pemimpin RMS?,laksamana mountbatten,
132,siapa pemimpin RMS?,perdana menteri syahrir,
133,kapan gerakan non blok diselenggarakan?,1961,
134,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
135,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
136,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
137,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,
138,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,
139,kapan seinendan didirikan?,tanggal 29 april 1943,
140,kapan seinendan didirikan?,tanggal 29 april 1943,
141,kapan seinendan didirikan?,tanggal 29 april 1943,
142,kapan rakyat bali melawan belanda?,1846 1905,
143,kapan rakyat bali melawan belanda?,1846 1905,
144,kapan rakyat bali melawan belanda?,tanggal 10 november,
145,siapa penulis konsep naskah proklamasi?,sukarno,
146,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,
147,siapa penulis konsep naskah proklamasi?,sukarno,
148,dimana konferensi meja bundar dilaksanakan?,jakara,
149,dimana konferensi meja bundar dilaksanakan?,indonesia,
150,dimana konferensi meja bundar dilaksanakan?,luar jawa,
151,dimana perjanjian renville dibuat?,daerah ri,
152,dimana perjanjian renville dibuat?,daerah ri,
153,dimana perjanjian renville dibuat?,daerah ri,
154,kapan perjanjian renville dilakukan?,bulan juni 1948,
155,kapan perjanjian renville dilakukan?,bulan juni 1948,
156,kapan perjanjian renville dilakukan?,tanggal 19 desember 1948,
157,siapa pengetik naskah proklamasi?,sukarno,
158,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
159,siapa pengetik naskah proklamasi?,sukarno,
160,kapan pancasila lahir?,uud 1945,
161,kapan pancasila lahir?,1945,
162,kapan pancasila lahir?,1945,
163,siapa ketua ppki?,mr.ahmad soerbadjo,
164,siapa ketua ppki?,prof mr dr soepomo,
165,siapa ketua ppki?,prof mr dr soepomo,
166,kapan nagasaki dibom?,8 agustus 1945,
167,kapan nagasaki dibom?,10 agustus 1945,
168,kapan nagasaki dibom?,tanggal 9 agustus 1945,
169,kapan hiroshima dibom?,6 agustus 1945,
170,kapan hiroshima dibom?,tanggal 9 agustus 1945,
171,kapan hiroshima dibom?,tanggal 8 agustus 1945,
172,kapan reformasi terjadi?,13 mei 1998,
173,kapan reformasi terjadi?,1643 1715,
174,kapan reformasi terjadi?,abad 18,
175,dimana letak kerajaan majapahit?,gujarat,
176,dimana letak kerajaan majapahit?,makam leluhurnya,
177,dimana letak kerajaan majapahit?,wilayah,
178,kapan indonesia kembali menjadi anggota pbb?,tanggal 14 april 1949,
179,kapan indonesia kembali menjadi anggota pbb?,tanggal 3 mei 1956,
180,kapan indonesia kembali menjadi anggota pbb?,7 agustus 1945,
