urutan,pertanyaan,jawaban,verdict
64,kapan hayam wuruk wafat?,tahun 1389,
65,kapan hayam wuruk wafat?,1350 1389,
66,siapa wali songo yang menggunakan media pertunjukan wayang?,walisongo,
67,siapa wali songo yang menggunakan media pertunjukan wayang?,mubalig keliling,
68,siapa wali songo yang menggunakan media pertunjukan wayang?,walisongo,
69,siapa wali songo yang menggunakan media pertunjukan wayang?,walisongo,
70,siapa wali songo yang menggunakan media pertunjukan wayang?,songo,
71,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
72,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
73,siapa pemimpin kerajaan tidore?,kabinet sastroamijoyo,
74,siapa pemimpin kerajaan tidore?,kabinet sastroamijoyo,
75,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
76,kapan belanda datang ke maluku?,tahun 1914,
77,kapan belanda datang ke maluku?,bulan mei 1949,
78,kapan belanda datang ke maluku?,bulan juli 1949,
79,kapan belanda datang ke maluku?,bulan juli 1949,
80,kapan belanda datang ke maluku?,tanggal 23 agustus 1949,
81,kapan portugis datang ke maluku?,1521,
82,kapan portugis datang ke maluku?,tahun 1522,
83,kapan portugis datang ke maluku?,tahun 1522,
84,kapan portugis datang ke maluku?,tahun 1527,
85,kapan portugis datang ke maluku?,tahun 1527,
86,siapa yang menandatangani perjanjian bongaya?,sekutu,
87,siapa yang menandatangani perjanjian bongaya?,sukarno,
88,siapa yang menandatangani perjanjian bongaya?,NO ANSWER,WA
89,siapa yang menandatangani perjanjian bongaya?,NO ANSWER,WA
90,siapa yang menandatangani perjanjian bongaya?,NO ANSWER,WA
91,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
92,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
93,kapan perjanjian bongaya ditandatangani?,15 agustus 1950,
94,kapan perjanjian bongaya ditandatangani?,15 agustus 1950,
95,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
96,siapa penulis kitab negara kertagama?,masyarakat,
97,siapa penulis kitab negara kertagama?,masyarakat,
98,siapa penulis kitab negara kertagama?,raden wijaya,
99,siapa penulis kitab negara kertagama?,raden wijaya,
100,siapa penulis kitab negara kertagama?,rama kudadu,
101,kapan voc didirikan?,32 tahun,
102,kapan voc didirikan?,tanggal 25 desember 1679,
103,kapan voc didirikan?,tanggal 2 januari 1680,
104,kapan voc didirikan?,tanggal 25 desember 1679,
105,kapan voc didirikan?,1613 1629,
106,kapan voc dibubarkan?,32 tahun,
107,kapan voc dibubarkan?,1670,
108,kapan voc dibubarkan?,tanggal 25 desember 1679,
109,kapan voc dibubarkan?,1670,
110,kapan voc dibubarkan?,tanggal 2 januari 1680,
111,siapa multatuli?,nurani rakyat belanda,
112,siapa multatuli?,rakyat indonesia,
113,siapa multatuli?,pemerintah belanda,
114,siapa multatuli?,pemerintah belanda,
115,siapa multatuli?,parlemen belanda,
116,dimana pattimura dilahirkan?,kepulauan maluku,
117,dimana pattimura dilahirkan?,kepulauan maluku,
118,dimana pattimura dilahirkan?,eropa,
119,dimana pattimura dilahirkan?,eropa,
120,dimana pattimura dilahirkan?,rumahnya,
121,kapan pangeran antasari wafat?,11 oktober 1862,
122,kapan pangeran antasari wafat?,11 oktober 1862,
123,kapan pangeran antasari wafat?,tahun 1595,
124,kapan pangeran antasari wafat?,11 oktober 1862,
125,kapan pangeran antasari wafat?,11 oktober 1862,
126,dimana pangeran antasari wafat?,kampung,
127,dimana pangeran antasari wafat?,kampung,
128,dimana pangeran antasari wafat?,kampung,
129,dimana pangeran antasari wafat?,kampung,
130,dimana pangeran antasari wafat?,kompleks makam pangeran,
131,kapan ekspedisi pertama belanda di bali terjadi?,1846,
132,kapan ekspedisi pertama belanda di bali terjadi?,1846,
133,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,
134,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,
135,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,
136,kapan perlawanan di aceh terjadi?,tanggal 19 september 1945,
137,kapan perlawanan di aceh terjadi?,tanggal 10 november 1945,
138,kapan perlawanan di aceh terjadi?,tanggal 26 maret 1873,
139,kapan perlawanan di aceh terjadi?,tanggal 26 maret 1873,
140,kapan perlawanan di aceh terjadi?,tahun 1940,
141,siapa pendiri budi utomo?,parindra partindo,
142,siapa pendiri budi utomo?,parindra partindo,
143,siapa pendiri budi utomo?,indische partij,
144,siapa pendiri budi utomo?,indische partij,
145,siapa pendiri budi utomo?,organisasi pemuda,
146,kapan sarekat islam didirikan?,tahun 1911,
147,kapan sarekat islam didirikan?,tahun 1911,
148,kapan sarekat islam didirikan?,tahun 1911,
149,kapan sarekat islam didirikan?,1920 1930,
150,kapan sarekat islam didirikan?,1908 1942,
151,siapa pendiri sarekat islam?,indische partij,
152,siapa pendiri sarekat islam?,indische partij,
153,siapa pendiri sarekat islam?,indische partij muhammadiyah,
154,siapa pendiri sarekat islam?,indische partij,
155,siapa pendiri sarekat islam?,parindra partindo,
156,kapan indische partij didirikan?,tahun 1926,
157,kapan indische partij didirikan?,tahun 1913,
158,kapan indische partij didirikan?,tahun 1926,
159,kapan indische partij didirikan?,tahun 1913,
160,kapan indische partij didirikan?,tanggal 22 desember 1908,
161,dimana muhammadiyah didirikan?,yogyakarta,
162,dimana muhammadiyah didirikan?,jakarta,
163,dimana muhammadiyah didirikan?,yogyakarta,
164,dimana muhammadiyah didirikan?,yogyakarta,
165,dimana muhammadiyah didirikan?,sumedang cianjur,
166,kapan muhammadiyah didirikan?,tanggal 1 januari 1925,
167,kapan muhammadiyah didirikan?,tanggal 31 januari 1926,
168,kapan muhammadiyah didirikan?,tahun 1932,
169,kapan muhammadiyah didirikan?,tahun 1920,
170,kapan muhammadiyah didirikan?,tahun 1913,
171,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
172,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
173,kapan partai komunis indonesia berdiri?,tahun 1926,
174,kapan partai komunis indonesia berdiri?,tahun 1926,
175,kapan partai komunis indonesia berdiri?,tahun 1926,
176,siapa yang membawa ajaran marxis?,belanda,
177,siapa yang membawa ajaran marxis?,belanda,
178,siapa yang membawa ajaran marxis?,belanda,
179,siapa yang membawa ajaran marxis?,belanda,
180,siapa yang membawa ajaran marxis?,sneevliet,
181,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1925,
182,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,
183,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 13 november 1926,
184,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 23 mei 1920,
185,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 23 mei 1920,
186,kapan sumpah pemuda terjadi?,1311,
187,kapan sumpah pemuda terjadi?,tahun 1357,
188,kapan sumpah pemuda terjadi?,tahun 1357,
189,kapan sumpah pemuda terjadi?,masa awal kerajaan majapahit,
190,kapan sumpah pemuda terjadi?,tahun 1309,
191,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,
192,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,
193,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,
194,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,
195,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,
196,kapan sistem tanam paksa diterapkan?,tahun 1850,
197,kapan sistem tanam paksa diterapkan?,tahun 1850,
198,kapan sistem tanam paksa diterapkan?,tahun 1850,
199,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,
200,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,
201,kapan sidang kabinet dwikora diadakan?,masa orde,
202,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
203,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
204,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
205,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
206,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
207,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
208,kapan supersemar dikeluarkan?,11 maret 1966,
209,kapan supersemar dikeluarkan?,11 maret 1966,
210,kapan supersemar dikeluarkan?,peringatan hari kemerdekaan 17 agustus 1966,
211,siapa pemimpin APRA?,partai masyumi,
212,siapa pemimpin APRA?,partai masyumi,
213,siapa pemimpin APRA?,muhammad natsir,
214,siapa pemimpin APRA?,dr,
215,siapa pemimpin APRA?,perdana menteri,
216,siapa pemimpin RMS?,laksamana mountbatten,
217,siapa pemimpin RMS?,dr,
218,siapa pemimpin RMS?,kolonel kawilarang,
219,siapa pemimpin RMS?,mayor achmad wiranata,
220,siapa pemimpin RMS?,letkol slamet riyadi,
221,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
222,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
223,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
224,kapan gerakan non blok diselenggarakan?,tahun 1961,
225,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
226,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
227,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,
228,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,
229,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,
230,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
231,kapan seinendan didirikan?,tanggal 29 april 1943,
232,kapan seinendan didirikan?,tanggal 29 april 1943,
233,kapan seinendan didirikan?,tanggal 29 april 1943,
234,kapan seinendan didirikan?,tanggal 29 april 1943,
235,kapan seinendan didirikan?,tanggal 29 april 1943,
236,kapan rakyat bali melawan belanda?,1846 1905,
237,kapan rakyat bali melawan belanda?,1846 1905,
238,kapan rakyat bali melawan belanda?,1846 1905,
239,kapan rakyat bali melawan belanda?,tahun 1858,
240,kapan rakyat bali melawan belanda?,1846 1905,
241,siapa penulis konsep naskah proklamasi?,sukarno,
242,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,
243,siapa penulis konsep naskah proklamasi?,sukarno,
244,siapa penulis konsep naskah proklamasi?,sukarno,
245,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,
246,dimana konferensi meja bundar dilaksanakan?,jakara,
247,dimana konferensi meja bundar dilaksanakan?,negara kesatuan republik indonesia,
248,dimana konferensi meja bundar dilaksanakan?,negara kesatuan republik indonesia,
249,dimana konferensi meja bundar dilaksanakan?,negara kesatuan republik indonesia,
250,dimana konferensi meja bundar dilaksanakan?,NO ANSWER,WA
251,dimana perjanjian renville dibuat?,daerah ri,
252,dimana perjanjian renville dibuat?,daerah ri,
253,dimana perjanjian renville dibuat?,daerah ri,
254,dimana perjanjian renville dibuat?,daerah ri,
255,dimana perjanjian renville dibuat?,madiun,
256,kapan perjanjian renville dilakukan?,bulan juni 1948,
257,kapan perjanjian renville dilakukan?,bulan juni 1948,
258,kapan perjanjian renville dilakukan?,tanggal 19 desember 1948,
259,kapan perjanjian renville dilakukan?,tanggal 15 november 1946,
260,kapan perjanjian renville dilakukan?,bulan juni 1948,
261,siapa pengetik naskah proklamasi?,sukarno,
262,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
263,siapa pengetik naskah proklamasi?,sukarno,
264,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
265,siapa pengetik naskah proklamasi?,sukarno,
266,kapan pancasila lahir?,1945,
267,kapan pancasila lahir?,1945,
268,kapan pancasila lahir?,1945,
269,kapan pancasila lahir?,1945,
270,kapan pancasila lahir?,tanggal 28 mei 1945,
271,siapa ketua ppki?,mr.ahmad soerbadjo,
272,siapa ketua ppki?,prof mr dr soepomo,
273,siapa ketua ppki?,prof mr dr soepomo,
274,siapa ketua ppki?,pemuda,
275,siapa ketua ppki?,radjiman wedyodiningrat,
276,kapan nagasaki dibom?,8 agustus 1945,
277,kapan nagasaki dibom?,10 agustus 1945,
278,kapan nagasaki dibom?,14 agustus 1945,
279,kapan nagasaki dibom?,8 agustus 1945,
280,kapan nagasaki dibom?,14 agustus 1945,
281,kapan hiroshima dibom?,6 agustus 1945,
282,kapan hiroshima dibom?,tanggal 9 agustus 1945,
283,kapan hiroshima dibom?,10 agustus 1945,
284,kapan hiroshima dibom?,14 agustus 1945,
285,kapan hiroshima dibom?,tanggal 9 agustus 1945,
286,kapan reformasi terjadi?,13 mei 1998,
287,kapan reformasi terjadi?,13 mei 1998,
288,kapan reformasi terjadi?,19 agustus 1991,
289,kapan reformasi terjadi?,tanggal 15 mei 1998,
290,kapan reformasi terjadi?,tanggal 14 mei 1998,
291,dimana letak kerajaan majapahit?,makam leluhurnya,
292,dimana letak kerajaan majapahit?,makam leluhurnya,
293,dimana letak kerajaan majapahit?,wilayah republik indonesia,
294,dimana letak kerajaan majapahit?,wilayah republik indonesia,
295,dimana letak kerajaan majapahit?,asia tenggara,
296,kapan indonesia kembali menjadi anggota pbb?,tanggal 14 april 1949,
297,kapan indonesia kembali menjadi anggota pbb?,tanggal 3 mei 1956,
298,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,
299,kapan indonesia kembali menjadi anggota pbb?,masa kabinet burhanuddin,
300,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,
