urutan,pertanyaan,jawaban,verdict
86,siapa pendiri budi utomo?,soetomo,
87,siapa pendiri budi utomo?,soetomo,
88,kapan sarekat islam didirikan?,1912,
89,kapan sarekat islam didirikan?,1912,
90,kapan sarekat islam didirikan?,tahun 1911,
91,siapa pendiri sarekat islam?,indische partij muhammadiyah,
92,siapa pendiri sarekat islam?,indische partij muhammadiyah,
93,siapa pendiri sarekat islam?,indische partij muhammadiyah,
94,kapan indische partij didirikan?,tanggal 20 mei 1908,
95,kapan indische partij didirikan?,tanggal 25 desember 1912,
96,kapan indische partij didirikan?,tanggal 25 desember 1912,
97,dimana muhammadiyah didirikan?,yogyakarta,
98,dimana muhammadiyah didirikan?,bandung,
99,dimana muhammadiyah didirikan?,yogyakarta,
100,kapan muhammadiyah didirikan?,tanggal 1 januari 1925,
101,kapan muhammadiyah didirikan?,tanggal 31 januari 1926,
102,kapan muhammadiyah didirikan?,tahun 1932,
103,kapan partai komunis indonesia berdiri?,7 november 1945,
104,kapan partai komunis indonesia berdiri?,7 november 1945,
105,kapan partai komunis indonesia berdiri?,8 nopember 1945,
106,siapa yang membawa ajaran marxis?,soekarno,
107,siapa yang membawa ajaran marxis?,NO ANSWER,WA
108,siapa yang membawa ajaran marxis?,NO ANSWER,WA
109,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 3 november 1945,
110,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 3 november 1945,
111,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 3 november 1945,
112,kapan sumpah pemuda terjadi?,tahun 1399,
113,kapan sumpah pemuda terjadi?,1477,
114,kapan sumpah pemuda terjadi?,NO ANSWER,WA
115,kapan partai nasional indonesia lahir?,1945,
116,kapan partai nasional indonesia lahir?,uud 1945,
117,kapan partai nasional indonesia lahir?,tanggal 29 agustus 1945,
118,kapan sistem tanam paksa diterapkan?,tahun 1831,
119,kapan sistem tanam paksa diterapkan?,tahun 1831,
120,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
121,kapan sidang kabinet dwikora diadakan?,tanggal 20 nopember 1956,
122,kapan sidang kabinet dwikora diadakan?,masa orde,
123,kapan sidang kabinet dwikora diadakan?,masa orde,
124,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
125,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
126,kapan supersemar dikeluarkan?,11 maret 1966,
127,siapa pemimpin APRA?,dr,
128,siapa pemimpin APRA?,kapten westerling,
129,siapa pemimpin APRA?,kolonel kawilarang,
130,siapa pemimpin RMS?,dr,
131,siapa pemimpin RMS?,kolonel kawilarang,
132,siapa pemimpin RMS?,mayor achmad wiranata,
133,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
134,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
135,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
136,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,
137,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
138,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
139,kapan seinendan didirikan?,tanggal 29 april 1943,
140,kapan seinendan didirikan?,tanggal 29 april 1943,
141,kapan seinendan didirikan?,tanggal 29 april 1943,
142,kapan rakyat bali melawan belanda?,1846 1905,
143,kapan rakyat bali melawan belanda?,1846 1905,
144,kapan rakyat bali melawan belanda?,1846 1905,
145,siapa penulis konsep naskah proklamasi?,sukarno,
146,siapa penulis konsep naskah proklamasi?,sukarno,
147,siapa penulis konsep naskah proklamasi?,sukarno,
148,dimana konferensi meja bundar dilaksanakan?,jakara,
149,dimana konferensi meja bundar dilaksanakan?,indonesia,
150,dimana konferensi meja bundar dilaksanakan?,luar jawa,
151,dimana perjanjian renville dibuat?,jakarta,
152,dimana perjanjian renville dibuat?,wilayah indonesia,
153,dimana perjanjian renville dibuat?,wilayah indonesia,
154,kapan perjanjian renville dilakukan?,bulan juni 1948,
155,kapan perjanjian renville dilakukan?,bulan juni 1948,
156,kapan perjanjian renville dilakukan?,bulan september 1948,
157,siapa pengetik naskah proklamasi?,sukarno,
158,siapa pengetik naskah proklamasi?,sukarno,
159,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
160,kapan pancasila lahir?,uud 1945,
161,kapan pancasila lahir?,1945,
162,kapan pancasila lahir?,1945,
163,siapa ketua ppki?,prof mr dr soepomo,
164,siapa ketua ppki?,drs moh,
165,siapa ketua ppki?,drs moh,
166,kapan nagasaki dibom?,8 agustus 1945,
167,kapan nagasaki dibom?,10 agustus 1945,
168,kapan nagasaki dibom?,tanggal 9 agustus 1945,
169,kapan hiroshima dibom?,6 agustus 1945,
170,kapan hiroshima dibom?,tanggal 9 agustus 1945,
171,kapan hiroshima dibom?,tanggal 8 agustus 1945,
172,kapan reformasi terjadi?,13 mei 1998,
173,kapan reformasi terjadi?,13 mei 1998,
174,kapan reformasi terjadi?,tahun 1998,
175,dimana letak kerajaan majapahit?,gujarat,
176,dimana letak kerajaan majapahit?,makam leluhurnya,
177,dimana letak kerajaan majapahit?,wilayah,
178,kapan indonesia kembali menjadi anggota pbb?,tahun 1961,
179,kapan indonesia kembali menjadi anggota pbb?,tanggal 1 mei 1963,
180,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,
