urutan,pertanyaan,jawaban,verdict
35,Siapa pendiri Taman Siswa?,india,
36,Dimana letak kerajaan sriwijaya?,provinsi sumatera,
37,Dimana letak kerajaan sriwijaya?,palembang,
38,Dimana letak kerajaan sriwijaya?,daerah,
39,Dimana letak kerajaan sriwijaya?,palembang,
40,Dimana letak kerajaan sriwijaya?,daerah,
41,Kapan taman siswa didirikan?,7 agustus 1945,
42,Kapan taman siswa didirikan?,tahun 1294,
43,Kapan taman siswa didirikan?,bulan juli 1946,
44,Kapan taman siswa didirikan?,trenggano 1527,
45,Kapan taman siswa didirikan?,trenggano 1527,
46,dimana budi utomo didirikan?,kota solo,
47,dimana budi utomo didirikan?,kota,
48,dimana budi utomo didirikan?,yogyakarta,
49,dimana budi utomo didirikan?,batavia,
50,dimana budi utomo didirikan?,batavia,
51,dimana taman siswa didirikan?,yogyakarta,
52,dimana taman siswa didirikan?,yogyakarta,
53,dimana taman siswa didirikan?,medan,
54,dimana taman siswa didirikan?,yogyakarta,
55,dimana taman siswa didirikan?,yogyakarta,
56,kapan konferensi asia afrika diselenggarakan?,bulan 18 24 april 1955,
57,kapan konferensi asia afrika diselenggarakan?,bulan 18 24 april 1955,
58,kapan konferensi asia afrika diselenggarakan?,tanggal 28 29 desember 1954,
59,kapan konferensi asia afrika diselenggarakan?,1946,
60,kapan konferensi asia afrika diselenggarakan?,1946,
61,kapan hayam wuruk wafat?,tahun 1350,
62,kapan hayam wuruk wafat?,1350 1389,
63,kapan hayam wuruk wafat?,tahun 1389,
64,kapan hayam wuruk wafat?,1350 1389,
65,kapan hayam wuruk wafat?,tahun 1389,
66,siapa wali songo yang menggunakan media pertunjukan wayang?,pemerintah,
67,siapa wali songo yang menggunakan media pertunjukan wayang?,belanda,
68,siapa wali songo yang menggunakan media pertunjukan wayang?,dewa,
69,siapa wali songo yang menggunakan media pertunjukan wayang?,pemerintah,
70,siapa wali songo yang menggunakan media pertunjukan wayang?,prof dr slamet muljana,
71,siapa pemimpin kerajaan tidore?,laksamana mountbatten,
72,siapa pemimpin kerajaan tidore?,laksamana mountbatten,
73,siapa pemimpin kerajaan tidore?,perdana menteri syahrir,
74,siapa pemimpin kerajaan tidore?,perdana menteri syahrir,
75,siapa pemimpin kerajaan tidore?,kawan kawan tan malaka,
76,kapan belanda datang ke maluku?,tanggal 19 desember 1948,
77,kapan belanda datang ke maluku?,bulan mei 1949,
78,kapan belanda datang ke maluku?,bulan oktober 1946,
79,kapan belanda datang ke maluku?,bulan oktober 1946,
80,kapan belanda datang ke maluku?,bulan juli 1949,
81,kapan portugis datang ke maluku?,1512,
82,kapan portugis datang ke maluku?,1605,
83,kapan portugis datang ke maluku?,1512,
84,kapan portugis datang ke maluku?,1512,
85,kapan portugis datang ke maluku?,1605,
86,siapa yang menandatangani perjanjian bongaya?,sekutu,
87,siapa yang menandatangani perjanjian bongaya?,pedagang inggris,
88,siapa yang menandatangani perjanjian bongaya?,pedagang inggris,
89,siapa yang menandatangani perjanjian bongaya?,sukarno,
90,siapa yang menandatangani perjanjian bongaya?,rakyat,
91,kapan perjanjian bongaya ditandatangani?,15 agustus 1950,
92,kapan perjanjian bongaya ditandatangani?,15 agustus 1950,
93,kapan perjanjian bongaya ditandatangani?,ri 1950,
94,kapan perjanjian bongaya ditandatangani?,ri 1950,
95,kapan perjanjian bongaya ditandatangani?,uuds 1950,
96,siapa penulis kitab negara kertagama?,masyarakat,
97,siapa penulis kitab negara kertagama?,masyarakat,
98,siapa penulis kitab negara kertagama?,dr cipto mangunkusumo,
99,siapa penulis kitab negara kertagama?,prof mr,
100,siapa penulis kitab negara kertagama?,belanda,
101,kapan voc didirikan?,tanggal 22 desember 1948 jam 04.30,
102,kapan voc didirikan?,1852,
103,kapan voc didirikan?,1852,
104,kapan voc didirikan?,1743,
105,kapan voc didirikan?,32 tahun,
106,kapan voc dibubarkan?,1 januari 1800,
107,kapan voc dibubarkan?,1 januari 1800,
108,kapan voc dibubarkan?,1 januari 1800,
109,kapan voc dibubarkan?,1 januari 1800,
110,kapan voc dibubarkan?,tanggal 8 september 1942,
111,siapa multatuli?,NO ANSWER,WA
112,siapa multatuli?,NO ANSWER,WA
113,siapa multatuli?,NO ANSWER,WA
114,siapa multatuli?,NO ANSWER,WA
115,siapa multatuli?,NO ANSWER,WA
116,dimana pattimura dilahirkan?,berbagai daerah,
117,dimana pattimura dilahirkan?,indonesia,
118,dimana pattimura dilahirkan?,indonesia,
119,dimana pattimura dilahirkan?,sadeng keta,
120,dimana pattimura dilahirkan?,rumahnya,
121,kapan pangeran antasari wafat?,tahun 1389,
122,kapan pangeran antasari wafat?,tahun 1389,
123,kapan pangeran antasari wafat?,11 oktober 1862,
124,kapan pangeran antasari wafat?,11 oktober 1862,
125,kapan pangeran antasari wafat?,tahun 1857,
126,dimana pangeran antasari wafat?,kampung,
127,dimana pangeran antasari wafat?,kampung,
128,dimana pangeran antasari wafat?,jawa,
129,dimana pangeran antasari wafat?,jawa,
130,dimana pangeran antasari wafat?,martapura,
131,kapan ekspedisi pertama belanda di bali terjadi?,tahun 1914,
132,kapan ekspedisi pertama belanda di bali terjadi?,1846,
133,kapan ekspedisi pertama belanda di bali terjadi?,1846,
134,kapan ekspedisi pertama belanda di bali terjadi?,1846,
135,kapan ekspedisi pertama belanda di bali terjadi?,1848,
136,kapan perlawanan di aceh terjadi?,tahun 1940,
137,kapan perlawanan di aceh terjadi?,tanggal 18 agustus 1945,
138,kapan perlawanan di aceh terjadi?,9 februari 1942,
139,kapan perlawanan di aceh terjadi?,17 agustus 1945,
140,kapan perlawanan di aceh terjadi?,tanggal 17 agustus 1945,
141,siapa pendiri budi utomo?,parindra partindo,
142,siapa pendiri budi utomo?,parindra partindo,
143,siapa pendiri budi utomo?,indische partij,
144,siapa pendiri budi utomo?,indische partij,
145,siapa pendiri budi utomo?,organisasi pemuda,
146,kapan sarekat islam didirikan?,tanggal 1 januari 1925,
147,kapan sarekat islam didirikan?,tanggal 31 januari 1926,
148,kapan sarekat islam didirikan?,tahun 1932,
149,kapan sarekat islam didirikan?,tahun 1920,
150,kapan sarekat islam didirikan?,tahun 1913,
151,siapa pendiri sarekat islam?,indische partij,
152,siapa pendiri sarekat islam?,indische partij,
153,siapa pendiri sarekat islam?,indische partij,
154,siapa pendiri sarekat islam?,parindra partindo,
155,siapa pendiri sarekat islam?,indische partij,
156,kapan indische partij didirikan?,tanggal 23 mei 1920,
157,kapan indische partij didirikan?,tanggal 25 desember 1912,
158,kapan indische partij didirikan?,tahun 1913,
159,kapan indische partij didirikan?,tahun 1913,
160,kapan indische partij didirikan?,tahun 1892,
161,dimana muhammadiyah didirikan?,jakarta,
162,dimana muhammadiyah didirikan?,bandung,
163,dimana muhammadiyah didirikan?,yogyakarta,
164,dimana muhammadiyah didirikan?,yogyakarta,
165,dimana muhammadiyah didirikan?,sumedang cianjur,
166,kapan muhammadiyah didirikan?,tanggal 1 januari 1925,
167,kapan muhammadiyah didirikan?,tanggal 31 januari 1926,
168,kapan muhammadiyah didirikan?,tahun 1932,
169,kapan muhammadiyah didirikan?,tahun 1920,
170,kapan muhammadiyah didirikan?,tahun 1913,
171,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
172,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
173,kapan partai komunis indonesia berdiri?,tahun 1926,
174,kapan partai komunis indonesia berdiri?,1948,
175,kapan partai komunis indonesia berdiri?,tahun 1926,
176,siapa yang membawa ajaran marxis?,panji angrak saji ki,
177,siapa yang membawa ajaran marxis?,panji angrak saji ki,
178,siapa yang membawa ajaran marxis?,keluarga raja,
179,siapa yang membawa ajaran marxis?,keluarga raja,
180,siapa yang membawa ajaran marxis?,raja,
181,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1925,
182,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,
183,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 13 november 1926,
184,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1926,
185,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 4 juli 1927,
186,kapan sumpah pemuda terjadi?,tanggal 18 agustus 1945,
187,kapan sumpah pemuda terjadi?,tahun 1357,
188,kapan sumpah pemuda terjadi?,tahun 1357,
189,kapan sumpah pemuda terjadi?,pertengahan 1944,
190,kapan sumpah pemuda terjadi?,17 agustus 1945,
191,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,
192,kapan partai nasional indonesia lahir?,tanggal 7 juni 1947,
193,kapan partai nasional indonesia lahir?,tanggal 7 juni 1947,
194,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,
195,kapan partai nasional indonesia lahir?,tanggal 27 30 mei 1928,
196,kapan sistem tanam paksa diterapkan?,tahun 1850,
197,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,
198,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,
199,kapan sistem tanam paksa diterapkan?,tahun 1885,
200,kapan sistem tanam paksa diterapkan?,tahun 1885,
201,kapan sidang kabinet dwikora diadakan?,pukul 20.00,
202,kapan sidang kabinet dwikora diadakan?,masa orde,
203,kapan sidang kabinet dwikora diadakan?,pukul 00.50 keesokan harinya,
204,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
205,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
206,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
207,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
208,kapan supersemar dikeluarkan?,11 maret 1966,
209,kapan supersemar dikeluarkan?,11 maret 1966,
210,kapan supersemar dikeluarkan?,11 maret 1966,
211,siapa pemimpin APRA?,laksamana mountbatten,
212,siapa pemimpin APRA?,laksamana mountbatten,
213,siapa pemimpin APRA?,perdana menteri syahrir,
214,siapa pemimpin APRA?,perdana menteri syahrir,
215,siapa pemimpin APRA?,kawan kawan tan malaka,
216,siapa pemimpin RMS?,laksamana mountbatten,
217,siapa pemimpin RMS?,laksamana mountbatten,
218,siapa pemimpin RMS?,perdana menteri syahrir,
219,siapa pemimpin RMS?,perdana menteri syahrir,
220,siapa pemimpin RMS?,kawan kawan tan malaka,
221,kapan gerakan non blok diselenggarakan?,tanggal 29 oktober 1888,
222,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
223,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
224,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
225,kapan gerakan non blok diselenggarakan?,1961,
226,kapan rengasdengklok terjadi?,keesokan harinya,
227,kapan rengasdengklok terjadi?,pukul 12.00,
228,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,
229,kapan rengasdengklok terjadi?,hari 17 boelan 8 tahoen 05,
230,kapan rengasdengklok terjadi?,tanggal 15 agustus 1945,
231,kapan seinendan didirikan?,7 agustus 1945,
232,kapan seinendan didirikan?,bulan juli 1946,
233,kapan seinendan didirikan?,18 agustus 1945,
234,kapan seinendan didirikan?,NO ANSWER,WA
235,kapan seinendan didirikan?,NO ANSWER,WA
236,kapan rakyat bali melawan belanda?,tahun 1914,
237,kapan rakyat bali melawan belanda?,1846 1905,
238,kapan rakyat bali melawan belanda?,1846 1905,
239,kapan rakyat bali melawan belanda?,1846 1905,
240,kapan rakyat bali melawan belanda?,tahun 1858,
241,siapa penulis konsep naskah proklamasi?,sukarno,
242,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,
243,siapa penulis konsep naskah proklamasi?,sukarno,
244,siapa penulis konsep naskah proklamasi?,sukarno,
245,siapa penulis konsep naskah proklamasi?,sukarno,
246,dimana konferensi meja bundar dilaksanakan?,rumahnya,
247,dimana konferensi meja bundar dilaksanakan?,jakara,
248,dimana konferensi meja bundar dilaksanakan?,rumah laksamana,
249,dimana konferensi meja bundar dilaksanakan?,rumah laksamana,
250,dimana konferensi meja bundar dilaksanakan?,indonesia,
251,dimana perjanjian renville dibuat?,daerah ri,
252,dimana perjanjian renville dibuat?,daerah ri,
253,dimana perjanjian renville dibuat?,wilayah indonesia,
254,dimana perjanjian renville dibuat?,wilayah indonesia,
255,dimana perjanjian renville dibuat?,manchuria,
256,kapan perjanjian renville dilakukan?,bulan juni 1948,
257,kapan perjanjian renville dilakukan?,bulan juni 1948,
258,kapan perjanjian renville dilakukan?,tanggal 19 desember 1948,
259,kapan perjanjian renville dilakukan?,tanggal 15 november 1946,
260,kapan perjanjian renville dilakukan?,17 8 05,
261,siapa pengetik naskah proklamasi?,sukarno,
262,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
263,siapa pengetik naskah proklamasi?,sukarno,
264,siapa pengetik naskah proklamasi?,bangsa indonesia,
265,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
266,kapan pancasila lahir?,uud 1945,
267,kapan pancasila lahir?,1945,
268,kapan pancasila lahir?,1945,
269,kapan pancasila lahir?,1945,
270,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,
271,siapa ketua ppki?,mr.ahmad soerbadjo,
272,siapa ketua ppki?,prof mr dr soepomo,
273,siapa ketua ppki?,prof mr dr soepomo,
274,siapa ketua ppki?,mr achmad soebardjo,
275,siapa ketua ppki?,pemuda,
276,kapan nagasaki dibom?,8 agustus 1945,
277,kapan nagasaki dibom?,tanggal 9 agustus 1945,
278,kapan nagasaki dibom?,tanggal 9 agustus 1945,
279,kapan nagasaki dibom?,10 agustus 1945,
280,kapan nagasaki dibom?,tanggal 9 agustus 1945,
281,kapan hiroshima dibom?,tanggal 9 agustus 1945,
282,kapan hiroshima dibom?,tanggal 8 agustus 1945,
283,kapan hiroshima dibom?,6 agustus 1945,
284,kapan hiroshima dibom?,tanggal 8 agustus 1945,
285,kapan hiroshima dibom?,tanggal 8 agustus 1945,
286,kapan reformasi terjadi?,tanggal 18 agustus 1945,
287,kapan reformasi terjadi?,1945,
288,kapan reformasi terjadi?,17 agustus 1945,
289,kapan reformasi terjadi?,tanggal 17 agustus 1945,
290,kapan reformasi terjadi?,22 agustus 1945,
291,dimana letak kerajaan majapahit?,gujarat,
292,dimana letak kerajaan majapahit?,makam leluhurnya,
293,dimana letak kerajaan majapahit?,wilayah,
294,dimana letak kerajaan majapahit?,makam leluhurnya,
295,dimana letak kerajaan majapahit?,wilayah republik indonesia,
296,kapan indonesia kembali menjadi anggota pbb?,keesokan harinya,
297,kapan indonesia kembali menjadi anggota pbb?,tanggal 28 september 1966,
298,kapan indonesia kembali menjadi anggota pbb?,tanggal 7 januari 1965,
299,kapan indonesia kembali menjadi anggota pbb?,tanggal 15 agustus 1945,
300,kapan indonesia kembali menjadi anggota pbb?,tanggal 28 september 1966,
