urutan,pertanyaan,jawaban,verdict
56,Siapa pendiri Taman Siswa?,wanito utomo,
57,Dimana letak kerajaan sriwijaya?,palembang,
58,Dimana letak kerajaan sriwijaya?,daerah,
59,Dimana letak kerajaan sriwijaya?,provinsi sumatera,
60,Dimana letak kerajaan sriwijaya?,india,
61,Dimana letak kerajaan sriwijaya?,daerah,
62,Dimana letak kerajaan sriwijaya?,indonesia,
63,Dimana letak kerajaan sriwijaya?,kadaram,
64,Dimana letak kerajaan sriwijaya?,india,
65,Kapan taman siswa didirikan?,tahun 1294,
66,Kapan taman siswa didirikan?,1922,
67,Kapan taman siswa didirikan?,1922,
68,Kapan taman siswa didirikan?,1922,
69,Kapan taman siswa didirikan?,1922,
70,Kapan taman siswa didirikan?,1919,
71,Kapan taman siswa didirikan?,1915,
72,Kapan taman siswa didirikan?,1919,
73,dimana budi utomo didirikan?,batavia,
74,dimana budi utomo didirikan?,batavia,
75,dimana budi utomo didirikan?,batavia,
76,dimana budi utomo didirikan?,batavia,
77,dimana budi utomo didirikan?,yogyakarta,
78,dimana budi utomo didirikan?,batavia,
79,dimana budi utomo didirikan?,batavia,
80,dimana budi utomo didirikan?,batavia,
81,dimana taman siswa didirikan?,yogyakarta,
82,dimana taman siswa didirikan?,yogyakarta,
83,dimana taman siswa didirikan?,medan,
84,dimana taman siswa didirikan?,yogyakarta,
85,dimana taman siswa didirikan?,yogyakarta,
86,dimana taman siswa didirikan?,medan,
87,dimana taman siswa didirikan?,negeri belanda,
88,dimana taman siswa didirikan?,yogyakarta,
89,kapan konferensi asia afrika diselenggarakan?,bulan 18 24 april 1955,
90,kapan konferensi asia afrika diselenggarakan?,tanggal 18 24 april 1955,
91,kapan konferensi asia afrika diselenggarakan?,tanggal 18 24 april 1955,
92,kapan konferensi asia afrika diselenggarakan?,bulan 18 24 april 1955,
93,kapan konferensi asia afrika diselenggarakan?,tanggal 18 24 april 1955,
94,kapan konferensi asia afrika diselenggarakan?,tanggal 18 24 april 1955,
95,kapan konferensi asia afrika diselenggarakan?,tanggal 28 29 desember 1954,
96,kapan konferensi asia afrika diselenggarakan?,bulan 18 24 april 1955,
97,kapan hayam wuruk wafat?,tahun 1350,
98,kapan hayam wuruk wafat?,1350 1389,
99,kapan hayam wuruk wafat?,tahun 1389,
100,kapan hayam wuruk wafat?,1350 1389,
101,kapan hayam wuruk wafat?,tahun 1389,
102,kapan hayam wuruk wafat?,tahun 1350,
103,kapan hayam wuruk wafat?,1350 1389,
104,kapan hayam wuruk wafat?,tahun 1350,
105,siapa wali songo yang menggunakan media pertunjukan wayang?,walisongo,
106,siapa wali songo yang menggunakan media pertunjukan wayang?,mubalig keliling,
107,siapa wali songo yang menggunakan media pertunjukan wayang?,walisongo,
108,siapa wali songo yang menggunakan media pertunjukan wayang?,mubalig keliling,
109,siapa wali songo yang menggunakan media pertunjukan wayang?,walisongo,
110,siapa wali songo yang menggunakan media pertunjukan wayang?,songo,
111,siapa wali songo yang menggunakan media pertunjukan wayang?,walisongo,
112,siapa wali songo yang menggunakan media pertunjukan wayang?,songo,
113,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
114,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
115,siapa pemimpin kerajaan tidore?,kabinet sastroamijoyo,
116,siapa pemimpin kerajaan tidore?,kabinet sastroamijoyo,
117,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
118,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
119,siapa pemimpin kerajaan tidore?,rakyat indonesia,
120,siapa pemimpin kerajaan tidore?,pedagang,
121,kapan belanda datang ke maluku?,tahun 1914,
122,kapan belanda datang ke maluku?,bulan mei 1949,
123,kapan belanda datang ke maluku?,tahun 1913,
124,kapan belanda datang ke maluku?,bulan juli 1949,
125,kapan belanda datang ke maluku?,tahun 1913,
126,kapan belanda datang ke maluku?,tahun 1916,
127,kapan belanda datang ke maluku?,tahun 1916,
128,kapan belanda datang ke maluku?,tahun 1917,
129,kapan portugis datang ke maluku?,1521,
130,kapan portugis datang ke maluku?,1521,
131,kapan portugis datang ke maluku?,tahun 1522,
132,kapan portugis datang ke maluku?,tahun 1522,
133,kapan portugis datang ke maluku?,1498,
134,kapan portugis datang ke maluku?,1498,
135,kapan portugis datang ke maluku?,tahun 1527,
136,kapan portugis datang ke maluku?,tahun 1511,
137,siapa yang menandatangani perjanjian bongaya?,sekutu,
138,siapa yang menandatangani perjanjian bongaya?,wikana,
139,siapa yang menandatangani perjanjian bongaya?,tokoh tokoh pemuda,
140,siapa yang menandatangani perjanjian bongaya?,sukarno,
141,siapa yang menandatangani perjanjian bongaya?,NO ANSWER,WA
142,siapa yang menandatangani perjanjian bongaya?,NO ANSWER,WA
143,siapa yang menandatangani perjanjian bongaya?,NO ANSWER,WA
144,siapa yang menandatangani perjanjian bongaya?,NO ANSWER,WA
145,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
146,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
147,kapan perjanjian bongaya ditandatangani?,15 agustus 1950,
148,kapan perjanjian bongaya ditandatangani?,15 agustus 1950,
149,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
150,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
151,kapan perjanjian bongaya ditandatangani?,1667 1669,
152,kapan perjanjian bongaya ditandatangani?,1667 1669,
153,siapa penulis kitab negara kertagama?,masyarakat,
154,siapa penulis kitab negara kertagama?,masyarakat,
155,siapa penulis kitab negara kertagama?,dharmadhyaksa ring kasaiwan,
156,siapa penulis kitab negara kertagama?,kepala agama siwa,
157,siapa penulis kitab negara kertagama?,raden wijaya,
158,siapa penulis kitab negara kertagama?,raden wijaya,
159,siapa penulis kitab negara kertagama?,rama kudadu,
160,siapa penulis kitab negara kertagama?,rama kudadu,
161,kapan voc didirikan?,32 tahun,
162,kapan voc didirikan?,32 tahun,
163,kapan voc didirikan?,tanggal 25 desember 1679,
164,kapan voc didirikan?,tanggal 25 desember 1679,
165,kapan voc didirikan?,tanggal 2 januari 1680,
166,kapan voc didirikan?,tanggal 25 desember 1679,
167,kapan voc didirikan?,tanggal 2 januari 1680,
168,kapan voc didirikan?,tanggal 25 desember 1679,
169,kapan voc dibubarkan?,masa paku buwono,
170,kapan voc dibubarkan?,32 tahun,
171,kapan voc dibubarkan?,32 tahun,
172,kapan voc dibubarkan?,1670,
173,kapan voc dibubarkan?,tanggal 25 desember 1679,
174,kapan voc dibubarkan?,1670,
175,kapan voc dibubarkan?,tanggal 2 januari 1680,
176,kapan voc dibubarkan?,1613 1629,
177,siapa multatuli?,nurani rakyat belanda,
178,siapa multatuli?,rakyat indonesia,
179,siapa multatuli?,pemerintah belanda,
180,siapa multatuli?,pemerintah belanda,
181,siapa multatuli?,parlemen belanda,
182,siapa multatuli?,NO ANSWER,WA
183,siapa multatuli?,NO ANSWER,WA
184,siapa multatuli?,NO ANSWER,WA
185,dimana pattimura dilahirkan?,kepulauan maluku,
186,dimana pattimura dilahirkan?,kepulauan maluku,
187,dimana pattimura dilahirkan?,eropa,
188,dimana pattimura dilahirkan?,eropa,
189,dimana pattimura dilahirkan?,rumahnya,
190,dimana pattimura dilahirkan?,NO ANSWER,WA
191,dimana pattimura dilahirkan?,NO ANSWER,WA
192,dimana pattimura dilahirkan?,NO ANSWER,WA
193,kapan pangeran antasari wafat?,11 oktober 1862,
194,kapan pangeran antasari wafat?,11 oktober 1862,
195,kapan pangeran antasari wafat?,tahun 1595,
196,kapan pangeran antasari wafat?,tahun 1663,
197,kapan pangeran antasari wafat?,tahun 1595,
198,kapan pangeran antasari wafat?,11 oktober 1862,
199,kapan pangeran antasari wafat?,11 oktober 1862,
200,kapan pangeran antasari wafat?,14 maret 1862,
201,dimana pangeran antasari wafat?,kampung,
202,dimana pangeran antasari wafat?,kampung,
203,dimana pangeran antasari wafat?,jawa,
204,dimana pangeran antasari wafat?,jawa,
205,dimana pangeran antasari wafat?,martapura,
206,dimana pangeran antasari wafat?,martapura,
207,dimana pangeran antasari wafat?,kampung,
208,dimana pangeran antasari wafat?,kampung,
209,kapan ekspedisi pertama belanda di bali terjadi?,1846,
210,kapan ekspedisi pertama belanda di bali terjadi?,1846,
211,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,
212,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,
213,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,
214,kapan ekspedisi pertama belanda di bali terjadi?,tanggal 3 mei 1956,
215,kapan ekspedisi pertama belanda di bali terjadi?,1846,
216,kapan ekspedisi pertama belanda di bali terjadi?,1848,
217,kapan perlawanan di aceh terjadi?,tanggal 19 september 1945,
218,kapan perlawanan di aceh terjadi?,tanggal 14 april 1873,
219,kapan perlawanan di aceh terjadi?,tahun 1879,
220,kapan perlawanan di aceh terjadi?,tanggal 14 april 1873,
221,kapan perlawanan di aceh terjadi?,tanggal 28 januari 1874,
222,kapan perlawanan di aceh terjadi?,tanggal 10 november 1945,
223,kapan perlawanan di aceh terjadi?,tanggal 26 maret 1873,
224,kapan perlawanan di aceh terjadi?,tanggal 26 maret 1873,
225,siapa pendiri budi utomo?,utomo,
226,siapa pendiri budi utomo?,parindra partindo,
227,siapa pendiri budi utomo?,parindra partindo,
228,siapa pendiri budi utomo?,mahasiswa,
229,siapa pendiri budi utomo?,indische partij,
230,siapa pendiri budi utomo?,indische partij,
231,siapa pendiri budi utomo?,organisasi pemuda,
232,siapa pendiri budi utomo?,indische partij muhammadiyah,
233,kapan sarekat islam didirikan?,tahun 1911,
234,kapan sarekat islam didirikan?,tahun 1926,
235,kapan sarekat islam didirikan?,tahun 1911,
236,kapan sarekat islam didirikan?,tahun 1914,
237,kapan sarekat islam didirikan?,tahun 1911,
238,kapan sarekat islam didirikan?,tahun 1914,
239,kapan sarekat islam didirikan?,tahun 1911,
240,kapan sarekat islam didirikan?,tahun 1915,
241,siapa pendiri sarekat islam?,indische partij,
242,siapa pendiri sarekat islam?,indische partij,
243,siapa pendiri sarekat islam?,indische partij muhammadiyah,
244,siapa pendiri sarekat islam?,indische partij muhammadiyah,
245,siapa pendiri sarekat islam?,indische partij,
246,siapa pendiri sarekat islam?,parindra partindo,
247,siapa pendiri sarekat islam?,indische partij,
248,siapa pendiri sarekat islam?,mahasiswa,
249,kapan indische partij didirikan?,tanggal 23 mei 1920,
250,kapan indische partij didirikan?,tahun 1926,
251,kapan indische partij didirikan?,tahun 1913,
252,kapan indische partij didirikan?,tahun 1926,
253,kapan indische partij didirikan?,tahun 1913,
254,kapan indische partij didirikan?,tanggal 22 desember 1908,
255,kapan indische partij didirikan?,tahun 1923,
256,kapan indische partij didirikan?,tahun 1914,
257,dimana muhammadiyah didirikan?,yogyakarta,
258,dimana muhammadiyah didirikan?,yogyakarta,
259,dimana muhammadiyah didirikan?,jakarta,
260,dimana muhammadiyah didirikan?,bandung,
261,dimana muhammadiyah didirikan?,yogyakarta,
262,dimana muhammadiyah didirikan?,yogyakarta,
263,dimana muhammadiyah didirikan?,sumedang cianjur,
264,dimana muhammadiyah didirikan?,pulau jawa,
265,kapan muhammadiyah didirikan?,tanggal 1 januari 1925,
266,kapan muhammadiyah didirikan?,tanggal 31 januari 1926,
267,kapan muhammadiyah didirikan?,tahun 1932,
268,kapan muhammadiyah didirikan?,tahun 1920,
269,kapan muhammadiyah didirikan?,tahun 1913,
270,kapan muhammadiyah didirikan?,tanggal 12 17 maret 1925,
271,kapan muhammadiyah didirikan?,tanggal 12 17 maret 1925,
272,kapan muhammadiyah didirikan?,1912,
273,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
274,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,
275,kapan partai komunis indonesia berdiri?,tahun 1926,
276,kapan partai komunis indonesia berdiri?,tahun 1926,
277,kapan partai komunis indonesia berdiri?,tahun 1919,
278,kapan partai komunis indonesia berdiri?,tahun 1956,
279,kapan partai komunis indonesia berdiri?,tanggal 1 juni 1949,
280,kapan partai komunis indonesia berdiri?,tahun 1926,
281,siapa yang membawa ajaran marxis?,belanda,
282,siapa yang membawa ajaran marxis?,belanda,
283,siapa yang membawa ajaran marxis?,belanda,
284,siapa yang membawa ajaran marxis?,belanda,
285,siapa yang membawa ajaran marxis?,indische partij,
286,siapa yang membawa ajaran marxis?,presiden,
287,siapa yang membawa ajaran marxis?,indische partij,
288,siapa yang membawa ajaran marxis?,presiden,
289,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1925,
290,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,
291,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 13 november 1926,
292,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1926,
293,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1926,
294,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1926,
295,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 4 juli 1927,
296,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 4 juli 1927,
297,kapan sumpah pemuda terjadi?,tahun 1321,
298,kapan sumpah pemuda terjadi?,tahun 1331,
299,kapan sumpah pemuda terjadi?,1328 1350,
300,kapan sumpah pemuda terjadi?,tahun 1328,
301,kapan sumpah pemuda terjadi?,tahun 1328,
302,kapan sumpah pemuda terjadi?,masa pemerintahannya,
303,kapan sumpah pemuda terjadi?,tahun 1364,
304,kapan sumpah pemuda terjadi?,1311,
305,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,
306,kapan partai nasional indonesia lahir?,1945,
307,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,
308,kapan partai nasional indonesia lahir?,uud 1945,
309,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,
310,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,
311,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,
312,kapan partai nasional indonesia lahir?,tanggal 27 30 mei 1928,
313,kapan sistem tanam paksa diterapkan?,tahun 1850,
314,kapan sistem tanam paksa diterapkan?,tahun 1850,
315,kapan sistem tanam paksa diterapkan?,1830,
316,kapan sistem tanam paksa diterapkan?,tahun 1850,
317,kapan sistem tanam paksa diterapkan?,abad 19,
318,kapan sistem tanam paksa diterapkan?,abad 19,
319,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,
320,kapan sistem tanam paksa diterapkan?,abad 19,
321,kapan sidang kabinet dwikora diadakan?,tanggal 20 nopember 1956,
322,kapan sidang kabinet dwikora diadakan?,29 mei,
323,kapan sidang kabinet dwikora diadakan?,1 juni 1945,
324,kapan sidang kabinet dwikora diadakan?,masa orde,
325,kapan sidang kabinet dwikora diadakan?,uud 1945,
326,kapan sidang kabinet dwikora diadakan?,29 mei,
327,kapan sidang kabinet dwikora diadakan?,1 juni 1945,
328,kapan sidang kabinet dwikora diadakan?,29 mei,
329,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
330,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,
331,kapan supersemar dikeluarkan?,11 maret 1966,
332,kapan supersemar dikeluarkan?,11 maret 1966,
333,kapan supersemar dikeluarkan?,peringatan hari kemerdekaan 17 agustus 1966,
334,kapan supersemar dikeluarkan?,11 maret 1966,
335,kapan supersemar dikeluarkan?,uud 1945,
336,kapan supersemar dikeluarkan?,tanggal 12 maret 1966,
337,siapa pemimpin APRA?,partai masyumi,
338,siapa pemimpin APRA?,partai masyumi,
339,siapa pemimpin APRA?,muhammad natsir,
340,siapa pemimpin APRA?,sukiman wiryosanjoyo,
341,siapa pemimpin APRA?,mr wilopo,
342,siapa pemimpin APRA?,dr,
343,siapa pemimpin APRA?,perdana menteri,
344,siapa pemimpin APRA?,muhammad natsir,
345,siapa pemimpin RMS?,laksamana mountbatten,
346,siapa pemimpin RMS?,laksamana mountbatten,
347,siapa pemimpin RMS?,perdana menteri syahrir,
348,siapa pemimpin RMS?,perdana menteri syahrir,
349,siapa pemimpin RMS?,kawan kawan tan malaka,
350,siapa pemimpin RMS?,dr,
351,siapa pemimpin RMS?,kolonel kawilarang,
352,siapa pemimpin RMS?,mayor achmad wiranata,
353,kapan gerakan non blok diselenggarakan?,1961,
354,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
355,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
356,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
357,kapan gerakan non blok diselenggarakan?,1961,
358,kapan gerakan non blok diselenggarakan?,tahun 1961,
359,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
360,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
361,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
362,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,
363,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,
364,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,
365,kapan rengasdengklok terjadi?,1945,
366,kapan rengasdengklok terjadi?,tanggal 17 agustus 1945,
367,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
368,kapan rengasdengklok terjadi?,tanggal 22 juni 1945,
369,kapan seinendan didirikan?,tanggal 29 april 1943,
370,kapan seinendan didirikan?,tanggal 29 april 1943,
371,kapan seinendan didirikan?,tanggal 29 april 1943,
372,kapan seinendan didirikan?,tanggal 29 april 1943,
373,kapan seinendan didirikan?,tanggal 29 april 1943,
374,kapan seinendan didirikan?,tanggal 29 april 1943,
375,kapan seinendan didirikan?,tanggal 29 april 1943,
376,kapan seinendan didirikan?,tanggal 29 april 1943,
377,kapan rakyat bali melawan belanda?,1846 1905,
378,kapan rakyat bali melawan belanda?,1846 1905,
379,kapan rakyat bali melawan belanda?,tanggal 10 november,
380,kapan rakyat bali melawan belanda?,1846 1905,
381,kapan rakyat bali melawan belanda?,tahun 1858,
382,kapan rakyat bali melawan belanda?,1846 1905,
383,kapan rakyat bali melawan belanda?,tahun 1858,
384,kapan rakyat bali melawan belanda?,1846 1905,
385,siapa penulis konsep naskah proklamasi?,sukarno,
386,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,
387,siapa penulis konsep naskah proklamasi?,sukarno,
388,siapa penulis konsep naskah proklamasi?,sukarno,
389,siapa penulis konsep naskah proklamasi?,sukarno,
390,siapa penulis konsep naskah proklamasi?,rakyat indonesia,
391,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,
392,siapa penulis konsep naskah proklamasi?,sukarno,
393,dimana konferensi meja bundar dilaksanakan?,jakara,
394,dimana konferensi meja bundar dilaksanakan?,indonesia,
395,dimana konferensi meja bundar dilaksanakan?,luar jawa,
396,dimana konferensi meja bundar dilaksanakan?,luar jawa,
397,dimana konferensi meja bundar dilaksanakan?,indonesia,
398,dimana konferensi meja bundar dilaksanakan?,indonesia,
399,dimana konferensi meja bundar dilaksanakan?,indonesia,
400,dimana konferensi meja bundar dilaksanakan?,indonesia,
401,dimana perjanjian renville dibuat?,daerah ri,
402,dimana perjanjian renville dibuat?,daerah ri,
403,dimana perjanjian renville dibuat?,daerah ri,
404,dimana perjanjian renville dibuat?,daerah ri,
405,dimana perjanjian renville dibuat?,wilayah indonesia,
406,dimana perjanjian renville dibuat?,wilayah indonesia,
407,dimana perjanjian renville dibuat?,madiun,
408,dimana perjanjian renville dibuat?,wilayah indonesia,
409,kapan perjanjian renville dilakukan?,bulan juni 1948,
410,kapan perjanjian renville dilakukan?,bulan juni 1948,
411,kapan perjanjian renville dilakukan?,tanggal 19 desember 1948,
412,kapan perjanjian renville dilakukan?,tanggal 15 november 1946,
413,kapan perjanjian renville dilakukan?,18 25 tahun,
414,kapan perjanjian renville dilakukan?,18 25 tahun,
415,kapan perjanjian renville dilakukan?,18 25 tahun,
416,kapan perjanjian renville dilakukan?,bulan juni 1948,
417,siapa pengetik naskah proklamasi?,sukarno,
418,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
419,siapa pengetik naskah proklamasi?,sukarno,
420,siapa pengetik naskah proklamasi?,bangsa indonesia,
421,siapa pengetik naskah proklamasi?,bangsa indonesia,
422,siapa pengetik naskah proklamasi?,bangsa indonesia,
423,siapa pengetik naskah proklamasi?,mr ahmad subardjo,
424,siapa pengetik naskah proklamasi?,sukarno,
425,kapan pancasila lahir?,uud 1945,
426,kapan pancasila lahir?,1945,
427,kapan pancasila lahir?,1945,
428,kapan pancasila lahir?,1945,
429,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,
430,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,
431,kapan pancasila lahir?,1945,
432,kapan pancasila lahir?,1945,
433,siapa ketua ppki?,mr.ahmad soerbadjo,
434,siapa ketua ppki?,prof mr dr soepomo,
435,siapa ketua ppki?,prof mr dr soepomo,
436,siapa ketua ppki?,mr achmad soebardjo,
437,siapa ketua ppki?,pemuda,
438,siapa ketua ppki?,soekarno panitia,
439,siapa ketua ppki?,mr wongsonegoro mr achmad soebardjo mr a.a maramis mr r.p,
440,siapa ketua ppki?,mr wongsonegoro mr achmad soebardjo mr a.a maramis mr r.p,
441,kapan nagasaki dibom?,8 agustus 1945,
442,kapan nagasaki dibom?,10 agustus 1945,
443,kapan nagasaki dibom?,tanggal 9 agustus 1945,
444,kapan nagasaki dibom?,14 agustus 1945,
445,kapan nagasaki dibom?,tanggal 9 agustus 1945,
446,kapan nagasaki dibom?,8 agustus 1945,
447,kapan nagasaki dibom?,14 agustus 1945,
448,kapan nagasaki dibom?,tanggal 14 agustus 1945,
449,kapan hiroshima dibom?,6 agustus 1945,
450,kapan hiroshima dibom?,tanggal 9 agustus 1945,
451,kapan hiroshima dibom?,tanggal 8 agustus 1945,
452,kapan hiroshima dibom?,tanggal 8 agustus 1945,
453,kapan hiroshima dibom?,tanggal 8 agustus 1945,
454,kapan hiroshima dibom?,10 agustus 1945,
455,kapan hiroshima dibom?,14 agustus 1945,
456,kapan hiroshima dibom?,tanggal 9 agustus 1945,
457,kapan reformasi terjadi?,13 mei 1998,
458,kapan reformasi terjadi?,1643 1715,
459,kapan reformasi terjadi?,abad 18,
460,kapan reformasi terjadi?,13 mei 1998,
461,kapan reformasi terjadi?,19 agustus 1991,
462,kapan reformasi terjadi?,tanggal 15 mei 1998,
463,kapan reformasi terjadi?,tanggal 14 mei 1998,
464,kapan reformasi terjadi?,tanggal 14 mei 1998,
465,dimana letak kerajaan majapahit?,gujarat,
466,dimana letak kerajaan majapahit?,makam leluhurnya,
467,dimana letak kerajaan majapahit?,wilayah,
468,dimana letak kerajaan majapahit?,makam leluhurnya,
469,dimana letak kerajaan majapahit?,wilayah republik indonesia,
470,dimana letak kerajaan majapahit?,wilayah republik indonesia,
471,dimana letak kerajaan majapahit?,asia tenggara,
472,dimana letak kerajaan majapahit?,gunung,
473,kapan indonesia kembali menjadi anggota pbb?,tanggal 14 april 1949,
474,kapan indonesia kembali menjadi anggota pbb?,tanggal 3 mei 1956,
475,kapan indonesia kembali menjadi anggota pbb?,7 agustus 1945,
476,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,
477,kapan indonesia kembali menjadi anggota pbb?,masa kabinet burhanuddin,
478,kapan indonesia kembali menjadi anggota pbb?,masa kabineg natsir tahun 1950,
479,kapan indonesia kembali menjadi anggota pbb?,masa kabinet burhanuddin,
480,kapan indonesia kembali menjadi anggota pbb?,tahun 1929,
