"urutan","pertanyaan","jawaban","verdict"
"177","siapa yang membawa ajaran marxis?","sneevliet","AC"
"178","siapa yang membawa ajaran marxis?","sneevliet","AC"
"179","siapa yang membawa ajaran marxis?","belanda","WA"
"180","siapa yang membawa ajaran marxis?","belanda","WA"
"181","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tahun 1925","WA"
"182","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"183","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 14 november 1945","WA"
"184","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 4 juli 1927","WA"
"185","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 4 juli 1927","WA"
"186","kapan sumpah pemuda terjadi?","pemuda 1928","WA"
"187","kapan sumpah pemuda terjadi?","tanggal 24 28 desember 1928","AC"
"188","kapan sumpah pemuda terjadi?","tanggal 31 desember 1936","WA"
"189","kapan sumpah pemuda terjadi?","tahun 1924","WA"
"190","kapan sumpah pemuda terjadi?","tahun 1924","WA"
"191","kapan partai nasional indonesia lahir?","tahun 1945 1949","WA"
"192","kapan partai nasional indonesia lahir?","1905","WA"
"193","kapan partai nasional indonesia lahir?","21 mei 1998","WA"
"194","kapan partai nasional indonesia lahir?","bulan mei 1998","WA"
"195","kapan partai nasional indonesia lahir?","1935","WA"
"196","kapan sistem tanam paksa diterapkan?","tahun 1831","WA"
"197","kapan sistem tanam paksa diterapkan?","tahun 1831","WA"
"198","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"199","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"200","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"201","kapan sidang kabinet dwikora diadakan?","tanggal 3 mei 1964","WA"
"202","kapan sidang kabinet dwikora diadakan?","tanggal 3 mei 1964","WA"
"203","kapan sidang kabinet dwikora diadakan?","tahun 1995","WA"
"204","kapan sidang kabinet dwikora diadakan?","prancis tanggal 16 juli 1992","WA"
"205","kapan sidang kabinet dwikora diadakan?","prancis tanggal 16 juli 1992","WA"
"206","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"207","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"208","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"209","kapan supersemar dikeluarkan?","NO ANSWER","WA"
"210","kapan supersemar dikeluarkan?","NO ANSWER","WA"
"211","siapa pemimpin APRA?","partai masyumi","WA"
"212","siapa pemimpin APRA?","partai masyumi","WA"
"213","siapa pemimpin APRA?","muhammad natsir","WA"
"214","siapa pemimpin APRA?","sukiman wiryosanjoyo","WA"
"215","siapa pemimpin APRA?","mr wilopo","WA"
"216","siapa pemimpin RMS?","partai masyumi","WA"
"217","siapa pemimpin RMS?","partai masyumi","WA"
"218","siapa pemimpin RMS?","muhammad natsir","WA"
"219","siapa pemimpin RMS?","sukiman wiryosanjoyo","WA"
"220","siapa pemimpin RMS?","mr wilopo","WA"
"221","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"222","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"223","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"224","kapan gerakan non blok diselenggarakan?","tahun 1961","AC"
"225","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"226","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"227","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"228","kapan rengasdengklok terjadi?","pukul 12.00","WA"
"229","kapan rengasdengklok terjadi?","17 boelan 8 tahun 05","WA"
"230","kapan rengasdengklok terjadi?","hari 17 boelan 8 tahoen 05","WA"
"231","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"232","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"233","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"234","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"235","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"236","kapan rakyat bali melawan belanda?","bulan januari 1942","WA"
"237","kapan rakyat bali melawan belanda?","bulan februari 1944","WA"
"238","kapan rakyat bali melawan belanda?","bulan nopember 1944","WA"
"239","kapan rakyat bali melawan belanda?","bulan februari 1944","WA"
"240","kapan rakyat bali melawan belanda?","bulan nopember 1944","WA"
"241","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"242","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"243","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"244","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"245","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"251","dimana perjanjian renville dibuat?","lautan","WA"
"252","dimana perjanjian renville dibuat?","lautan","WA"
"253","dimana perjanjian renville dibuat?","daratan","WA"
"254","dimana perjanjian renville dibuat?","daratan","WA"
"255","dimana perjanjian renville dibuat?","indonesia","WA"
"256","kapan perjanjian renville dilakukan?","tahun 1946","WA"
"257","kapan perjanjian renville dilakukan?","bulan juli 1946","WA"
"258","kapan perjanjian renville dilakukan?","tanggal 19 desember 1948","WA"
"259","kapan perjanjian renville dilakukan?","tanggal 15 november 1946","WA"
"260","kapan perjanjian renville dilakukan?","NO ANSWER","WA"
"266","kapan pancasila lahir?","uud 1945","WA"
"267","kapan pancasila lahir?","1945","WA"
"268","kapan pancasila lahir?","1945","WA"
"269","kapan pancasila lahir?","1945","WA"
"270","kapan pancasila lahir?","tanggal 29 mei s d 1 juni 1945","AC"
"271","siapa ketua ppki?","mr supomo","WA"
"272","siapa ketua ppki?","drs mohammad hatta","WA"
"273","siapa ketua ppki?","mr.ahmad soerbadjo","WA"
"274","siapa ketua ppki?","prof mr dr soepomo","WA"
"275","siapa ketua ppki?","prof mr dr soepomo","WA"
"276","kapan nagasaki dibom?","8 agustus 1945","WA"
"277","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"278","kapan nagasaki dibom?","8 agustus 1945","WA"
"279","kapan nagasaki dibom?","NO ANSWER","WA"
"280","kapan nagasaki dibom?","NO ANSWER","WA"
"281","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"282","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"283","kapan hiroshima dibom?","8 agustus 1945","WA"
"284","kapan hiroshima dibom?","NO ANSWER","WA"
"285","kapan hiroshima dibom?","NO ANSWER","WA"
"286","kapan reformasi terjadi?","13 mei 1998","AC"
"287","kapan reformasi terjadi?","13 mei 1998","AC"
"288","kapan reformasi terjadi?","13 mei 1998","AC"
"289","kapan reformasi terjadi?","13 mei 1998","AC"
"290","kapan reformasi terjadi?","1905","WA"
"296","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"297","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"298","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"299","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"300","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
