"urutan","pertanyaan","jawaban","verdict"
"45","Kapan taman siswa didirikan?","NO ANSWER","WA"
"46","dimana budi utomo didirikan?","batavia","AC"
"47","dimana budi utomo didirikan?","batavia","AC"
"48","dimana budi utomo didirikan?","batavia","AC"
"49","dimana budi utomo didirikan?","batavia","AC"
"50","dimana budi utomo didirikan?","batavia","AC"
"51","dimana taman siswa didirikan?","NO ANSWER","WA"
"52","dimana taman siswa didirikan?","NO ANSWER","WA"
"53","dimana taman siswa didirikan?","NO ANSWER","WA"
"54","dimana taman siswa didirikan?","NO ANSWER","WA"
"55","dimana taman siswa didirikan?","NO ANSWER","WA"
"56","kapan konferensi asia afrika diselenggarakan?","bulan 18 24 april 1955","AC"
"57","kapan konferensi asia afrika diselenggarakan?","bulan 18 24 april 1955","AC"
"58","kapan konferensi asia afrika diselenggarakan?","tanggal 18 24 april 1955","AC"
"59","kapan konferensi asia afrika diselenggarakan?","bulan 18 24 april 1955","AC"
"60","kapan konferensi asia afrika diselenggarakan?","bulan 18 24 april 1955","AC"
"61","kapan hayam wuruk wafat?","1350 1389","AC"
"62","kapan hayam wuruk wafat?","tahun 1389","AC"
"63","kapan hayam wuruk wafat?","1350 1389","AC"
"64","kapan hayam wuruk wafat?","tahun 1350","WA"
"65","kapan hayam wuruk wafat?","tahun 1389","AC"
"71","siapa pemimpin kerajaan tidore?","dewa indra","WA"
"72","siapa pemimpin kerajaan tidore?","dewa indra","WA"
"73","siapa pemimpin kerajaan tidore?","dewa indra","WA"
"74","siapa pemimpin kerajaan tidore?","dewa indra","WA"
"75","siapa pemimpin kerajaan tidore?","dewa yama","WA"
"76","kapan belanda datang ke maluku?","NO ANSWER","WA"
"77","kapan belanda datang ke maluku?","NO ANSWER","WA"
"78","kapan belanda datang ke maluku?","NO ANSWER","WA"
"79","kapan belanda datang ke maluku?","NO ANSWER","WA"
"80","kapan belanda datang ke maluku?","NO ANSWER","WA"
"81","kapan portugis datang ke maluku?","1512","AC"
"82","kapan portugis datang ke maluku?","1605","WA"
"83","kapan portugis datang ke maluku?","1512","AC"
"84","kapan portugis datang ke maluku?","1605","WA"
"85","kapan portugis datang ke maluku?","1512","AC"
"91","kapan perjanjian bongaya ditandatangani?","tahun 1970","WA"
"92","kapan perjanjian bongaya ditandatangani?","tahun 1973","WA"
"93","kapan perjanjian bongaya ditandatangani?","tahun 1970","WA"
"94","kapan perjanjian bongaya ditandatangani?","tahun 1973","WA"
"95","kapan perjanjian bongaya ditandatangani?","tahun 1995","WA"
"101","kapan voc didirikan?","1743","WA"
"102","kapan voc didirikan?","1744","WA"
"103","kapan voc didirikan?","NO ANSWER","WA"
"104","kapan voc didirikan?","NO ANSWER","WA"
"105","kapan voc didirikan?","NO ANSWER","WA"
"106","kapan voc dibubarkan?","1743","WA"
"107","kapan voc dibubarkan?","1703","WA"
"108","kapan voc dibubarkan?","1749","WA"
"109","kapan voc dibubarkan?","1719 1723","WA"
"110","kapan voc dibubarkan?","1749","WA"
"121","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"122","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"123","kapan pangeran antasari wafat?","tanggal 14 maret 1862","WA"
"124","kapan pangeran antasari wafat?","tanggal 14 maret 1862","WA"
"125","kapan pangeran antasari wafat?","tahun 1857","WA"
"131","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"132","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"133","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"134","kapan ekspedisi pertama belanda di bali terjadi?","1848","WA"
"135","kapan ekspedisi pertama belanda di bali terjadi?","1849","WA"
"136","kapan perlawanan di aceh terjadi?","bulan februari 1944","WA"
"137","kapan perlawanan di aceh terjadi?","bulan februari 1944","WA"
"138","kapan perlawanan di aceh terjadi?","bulan nopember 1944","WA"
"139","kapan perlawanan di aceh terjadi?","bulan nopember 1944","WA"
"140","kapan perlawanan di aceh terjadi?","tanggal 14 februari 1945","WA"
"141","siapa pendiri budi utomo?","utomo","WA"
"142","siapa pendiri budi utomo?","utomo","WA"
"143","siapa pendiri budi utomo?","mahasiswa","AC"
"144","siapa pendiri budi utomo?","mahasiswa","AC"
"145","siapa pendiri budi utomo?","indische partij muhammadiyah","WA"
"146","kapan sarekat islam didirikan?","tahun 1911","AC"
"147","kapan sarekat islam didirikan?","tahun 1911","AC"
"148","kapan sarekat islam didirikan?","tahun 1911","AC"
"149","kapan sarekat islam didirikan?","tahun 1911","AC"
"150","kapan sarekat islam didirikan?","tanggal 18 maret 1916","WA"
"151","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"152","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"153","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"154","siapa pendiri sarekat islam?","mahasiswa","WA"
"155","siapa pendiri sarekat islam?","indiche partij","WA"
"156","kapan indische partij didirikan?","tanggal 20 mei 1908","WA"
"157","kapan indische partij didirikan?","tanggal 25 desember 1912","AC"
"158","kapan indische partij didirikan?","tanggal 25 desember 1912","AC"
"159","kapan indische partij didirikan?","tanggal 25 desember 1912","AC"
"160","kapan indische partij didirikan?","tanggal 25 desember 1912","AC"
"161","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"162","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"163","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"164","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"165","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"166","kapan muhammadiyah didirikan?","tanggal 1 januari 1925","WA"
"167","kapan muhammadiyah didirikan?","tanggal 31 januari 1926","WA"
"168","kapan muhammadiyah didirikan?","tahun 1932","WA"
"169","kapan muhammadiyah didirikan?","tahun 1920","WA"
"170","kapan muhammadiyah didirikan?","tahun 1913","WA"
"176","siapa yang membawa ajaran marxis?","sneevliet","AC"
"177","siapa yang membawa ajaran marxis?","sneevliet","AC"
"178","siapa yang membawa ajaran marxis?","belanda","WA"
"179","siapa yang membawa ajaran marxis?","belanda","WA"
"180","siapa yang membawa ajaran marxis?","belanda","WA"
"181","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"182","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"183","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"184","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"185","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","bulan mei 1939","WA"
"186","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"187","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"188","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"189","kapan sumpah pemuda terjadi?","17 boelan 8 tahun 05","WA"
"190","kapan sumpah pemuda terjadi?","hari 17 boelan 8 tahoen 05","WA"
"191","kapan partai nasional indonesia lahir?","1935","WA"
"192","kapan partai nasional indonesia lahir?","tanggal 22 agustus 1945","WA"
"193","kapan partai nasional indonesia lahir?","1990","WA"
"194","kapan partai nasional indonesia lahir?","1990","WA"
"195","kapan partai nasional indonesia lahir?","40 tahun","WA"
"196","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"197","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"198","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"199","kapan sistem tanam paksa diterapkan?","tahun 1831","WA"
"200","kapan sistem tanam paksa diterapkan?","tahun 1831","WA"
"201","kapan sidang kabinet dwikora diadakan?","masa orde","WA"
"202","kapan sidang kabinet dwikora diadakan?","masa orde","WA"
"203","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"204","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"205","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"206","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"207","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"208","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"209","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"210","kapan supersemar dikeluarkan?","NO ANSWER","WA"
"211","siapa pemimpin APRA?","partai masyumi","WA"
"212","siapa pemimpin APRA?","partai masyumi","WA"
"213","siapa pemimpin APRA?","muhammad natsir","WA"
"214","siapa pemimpin APRA?","sukiman wiryosanjoyo","WA"
"215","siapa pemimpin APRA?","mr wilopo","WA"
"216","siapa pemimpin RMS?","partai masyumi","WA"
"217","siapa pemimpin RMS?","partai masyumi","WA"
"218","siapa pemimpin RMS?","muhammad natsir","WA"
"219","siapa pemimpin RMS?","sukiman wiryosanjoyo","WA"
"220","siapa pemimpin RMS?","mr wilopo","WA"
"221","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"222","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"223","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"224","kapan gerakan non blok diselenggarakan?","tahun 1961","AC"
"225","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"226","kapan rengasdengklok terjadi?","pukul 12.00","WA"
"227","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"228","kapan rengasdengklok terjadi?","hari 17 boelan 8 tahoen 05","WA"
"229","kapan rengasdengklok terjadi?","tanggal 16 agustus 1945 pukul 04.30","AC"
"230","kapan rengasdengklok terjadi?","tanggal 22 agustus 1945","WA"
"231","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"232","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"233","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"234","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"235","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"236","kapan rakyat bali melawan belanda?","1846 1905","AC"
"237","kapan rakyat bali melawan belanda?","1846 1905","AC"
"238","kapan rakyat bali melawan belanda?","1846 1905","AC"
"239","kapan rakyat bali melawan belanda?","1846 1905","AC"
"240","kapan rakyat bali melawan belanda?","1846 1905","AC"
"241","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"242","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"243","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"244","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"245","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"251","dimana perjanjian renville dibuat?","indonesia","WA"
"252","dimana perjanjian renville dibuat?","NO ANSWER","WA"
"253","dimana perjanjian renville dibuat?","NO ANSWER","WA"
"254","dimana perjanjian renville dibuat?","NO ANSWER","WA"
"255","dimana perjanjian renville dibuat?","NO ANSWER","WA"
"256","kapan perjanjian renville dilakukan?","tanggal 19 desember 1948","WA"
"257","kapan perjanjian renville dilakukan?","tanggal 15 november 1946","WA"
"258","kapan perjanjian renville dilakukan?","masa kabinet ali sastroamijoyo","WA"
"259","kapan perjanjian renville dilakukan?","31 juli 1953 s d 12 agustus 1955","WA"
"260","kapan perjanjian renville dilakukan?","tanggal 13 februari 1955","WA"
"266","kapan pancasila lahir?","uud 1945","WA"
"267","kapan pancasila lahir?","1945","WA"
"268","kapan pancasila lahir?","1945","WA"
"269","kapan pancasila lahir?","1945","WA"
"270","kapan pancasila lahir?","tanggal 29 mei s d 1 juni 1945","AC"
"271","siapa ketua ppki?","mr.ahmad soerbadjo","WA"
"272","siapa ketua ppki?","prof mr dr soepomo","WA"
"273","siapa ketua ppki?","prof mr dr soepomo","WA"
"274","siapa ketua ppki?","mr achmad soebardjo","WA"
"275","siapa ketua ppki?","drs moh","WA"
"276","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"277","kapan nagasaki dibom?","NO ANSWER","WA"
"278","kapan nagasaki dibom?","NO ANSWER","WA"
"279","kapan nagasaki dibom?","NO ANSWER","WA"
"280","kapan nagasaki dibom?","NO ANSWER","WA"
"281","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"282","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"283","kapan hiroshima dibom?","NO ANSWER","WA"
"284","kapan hiroshima dibom?","NO ANSWER","WA"
"285","kapan hiroshima dibom?","NO ANSWER","WA"
"286","kapan reformasi terjadi?","13 mei 1998","AC"
"287","kapan reformasi terjadi?","13 mei 1998","AC"
"288","kapan reformasi terjadi?","13 mei 1998","AC"
"289","kapan reformasi terjadi?","13 mei 1998","AC"
"290","kapan reformasi terjadi?","1996","WA"
"296","kapan indonesia kembali menjadi anggota pbb?","tanggal 25 juli 1950","WA"
"297","kapan indonesia kembali menjadi anggota pbb?","tanggal 25 juli 1950","WA"
"298","kapan indonesia kembali menjadi anggota pbb?","NO ANSWER","WA"
"299","kapan indonesia kembali menjadi anggota pbb?","NO ANSWER","WA"
"300","kapan indonesia kembali menjadi anggota pbb?","NO ANSWER","WA"
