"urutan","pertanyaan","jawaban","verdict"
"74","siapa pemimpin kerajaan tidore?","dewa indra","WA"
"75","siapa pemimpin kerajaan tidore?","dewa indra","WA"
"76","kapan belanda datang ke maluku?","tanggal 19 desember 1948","WA"
"77","kapan belanda datang ke maluku?","8 desember 1947","WA"
"78","kapan belanda datang ke maluku?","tanggal 21 juni 1947","WA"
"79","kapan belanda datang ke maluku?","8 desember 1947","WA"
"80","kapan belanda datang ke maluku?","8 desember 1947","WA"
"81","kapan portugis datang ke maluku?","1521","WA"
"82","kapan portugis datang ke maluku?","1521","WA"
"83","kapan portugis datang ke maluku?","1480 1521","WA"
"84","kapan portugis datang ke maluku?","NO ANSWER","WA"
"85","kapan portugis datang ke maluku?","NO ANSWER","WA"
"86","siapa yang menandatangani perjanjian bongaya?","pemerintah dinasti manchu","WA"
"87","siapa yang menandatangani perjanjian bongaya?","pemerintah dinasti manchu","WA"
"88","siapa yang menandatangani perjanjian bongaya?","bangsa bangsa barat","WA"
"89","siapa yang menandatangani perjanjian bongaya?","bangsa bangsa barat","WA"
"90","siapa yang menandatangani perjanjian bongaya?","bangsa barat","WA"
"91","kapan perjanjian bongaya ditandatangani?","tanggal 18 nopember 1667","AC"
"92","kapan perjanjian bongaya ditandatangani?","tanggal 18 nopember 1667","AC"
"93","kapan perjanjian bongaya ditandatangani?","tanggal 18 nopember 1667","AC"
"94","kapan perjanjian bongaya ditandatangani?","tanggal 18 nopember 1667","AC"
"95","kapan perjanjian bongaya ditandatangani?","1842","WA"
"96","siapa penulis kitab negara kertagama?","masyarakat","WA"
"97","siapa penulis kitab negara kertagama?","masyarakat","WA"
"98","siapa penulis kitab negara kertagama?","NO ANSWER","WA"
"99","siapa penulis kitab negara kertagama?","NO ANSWER","WA"
"100","siapa penulis kitab negara kertagama?","NO ANSWER","WA"
"101","kapan voc didirikan?","1743","WA"
"102","kapan voc didirikan?","1744","WA"
"103","kapan voc didirikan?","NO ANSWER","WA"
"104","kapan voc didirikan?","NO ANSWER","WA"
"105","kapan voc didirikan?","NO ANSWER","WA"
"106","kapan voc dibubarkan?","1743","WA"
"107","kapan voc dibubarkan?","1703","WA"
"108","kapan voc dibubarkan?","1749","WA"
"109","kapan voc dibubarkan?","1719 1723","WA"
"110","kapan voc dibubarkan?","1749","WA"
"111","siapa multatuli?","NO ANSWER","WA"
"112","siapa multatuli?","NO ANSWER","WA"
"113","siapa multatuli?","NO ANSWER","WA"
"114","siapa multatuli?","NO ANSWER","WA"
"115","siapa multatuli?","NO ANSWER","WA"
"116","dimana pattimura dilahirkan?","turki","WA"
"117","dimana pattimura dilahirkan?","india","WA"
"118","dimana pattimura dilahirkan?","turki","WA"
"119","dimana pattimura dilahirkan?","india","WA"
"120","dimana pattimura dilahirkan?","amerika latin asia","WA"
"121","kapan pangeran antasari wafat?","1582","WA"
"122","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"123","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"124","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"125","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"126","dimana pangeran antasari wafat?","kampung","WA"
"127","dimana pangeran antasari wafat?","kampung","WA"
"128","dimana pangeran antasari wafat?","jawa","WA"
"129","dimana pangeran antasari wafat?","jawa","WA"
"130","dimana pangeran antasari wafat?","martapura","WA"
"131","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"132","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"133","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"134","kapan ekspedisi pertama belanda di bali terjadi?","1848","WA"
"135","kapan ekspedisi pertama belanda di bali terjadi?","1849","WA"
"136","kapan perlawanan di aceh terjadi?","abad","WA"
"137","kapan perlawanan di aceh terjadi?","tahun 1597","WA"
"138","kapan perlawanan di aceh terjadi?","bulan februari 1944","WA"
"139","kapan perlawanan di aceh terjadi?","bulan februari 1944","WA"
"140","kapan perlawanan di aceh terjadi?","bulan nopember 1944","WA"
"141","siapa pendiri budi utomo?","utomo","WA"
"142","siapa pendiri budi utomo?","parindra partindo","WA"
"143","siapa pendiri budi utomo?","parindra partindo","WA"
"144","siapa pendiri budi utomo?","mahasiswa","AC"
"145","siapa pendiri budi utomo?","indische partij","WA"
"146","kapan sarekat islam didirikan?","1912","WA"
"147","kapan sarekat islam didirikan?","tahun 1911","AC"
"148","kapan sarekat islam didirikan?","tahun 1911","AC"
"149","kapan sarekat islam didirikan?","tahun 1911","AC"
"150","kapan sarekat islam didirikan?","tahun 1911","AC"
"151","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"152","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"153","siapa pendiri sarekat islam?","indische partij","WA"
"154","siapa pendiri sarekat islam?","indische partij","WA"
"155","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"156","kapan indische partij didirikan?","tanggal 23 mei 1920","WA"
"157","kapan indische partij didirikan?","tanggal 4 mei 1914","WA"
"158","kapan indische partij didirikan?","tanggal 4 mei 1914","WA"
"159","kapan indische partij didirikan?","NO ANSWER","WA"
"160","kapan indische partij didirikan?","NO ANSWER","WA"
"161","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"162","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"163","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"164","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"165","dimana muhammadiyah didirikan?","NO ANSWER","WA"
"166","kapan muhammadiyah didirikan?","NO ANSWER","WA"
"167","kapan muhammadiyah didirikan?","NO ANSWER","WA"
"168","kapan muhammadiyah didirikan?","NO ANSWER","WA"
"169","kapan muhammadiyah didirikan?","NO ANSWER","WA"
"170","kapan muhammadiyah didirikan?","NO ANSWER","WA"
"171","kapan partai komunis indonesia berdiri?","tanggal 1 juni 1949","WA"
"172","kapan partai komunis indonesia berdiri?","tanggal 1 juni 1949","WA"
"173","kapan partai komunis indonesia berdiri?","tahun 1942","WA"
"174","kapan partai komunis indonesia berdiri?","1 oktober 1949","WA"
"175","kapan partai komunis indonesia berdiri?","tahun 1942","WA"
"176","siapa yang membawa ajaran marxis?","sneevliet","AC"
"177","siapa yang membawa ajaran marxis?","sneevliet","AC"
"178","siapa yang membawa ajaran marxis?","sneevliet","AC"
"179","siapa yang membawa ajaran marxis?","belanda","WA"
"180","siapa yang membawa ajaran marxis?","belanda","WA"
"181","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"182","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tahun 1925","WA"
"183","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"184","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"185","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 4 juli 1927","WA"
"186","kapan sumpah pemuda terjadi?","pemuda 1928","WA"
"187","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"188","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"189","kapan sumpah pemuda terjadi?","tanggal 24 28 desember 1928","AC"
"190","kapan sumpah pemuda terjadi?","tanggal 31 desember 1936","WA"
"191","kapan partai nasional indonesia lahir?","tahun 2014","WA"
"192","kapan partai nasional indonesia lahir?","2014","WA"
"193","kapan partai nasional indonesia lahir?","1935","WA"
"194","kapan partai nasional indonesia lahir?","14 juli 1916","WA"
"195","kapan partai nasional indonesia lahir?","periode 15 17 agustus 1945","WA"
"196","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"197","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"198","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"199","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"200","kapan sistem tanam paksa diterapkan?","NO ANSWER","WA"
"201","kapan sidang kabinet dwikora diadakan?","masa orde","WA"
"202","kapan sidang kabinet dwikora diadakan?","uud 1945","WA"
"203","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"204","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"205","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"206","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"207","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"208","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"209","kapan supersemar dikeluarkan?","NO ANSWER","WA"
"210","kapan supersemar dikeluarkan?","NO ANSWER","WA"
"211","siapa pemimpin APRA?","partai masyumi","WA"
"212","siapa pemimpin APRA?","partai masyumi","WA"
"213","siapa pemimpin APRA?","muhammad natsir","WA"
"214","siapa pemimpin APRA?","sukiman wiryosanjoyo","WA"
"215","siapa pemimpin APRA?","mr wilopo","WA"
"216","siapa pemimpin RMS?","partai masyumi","WA"
"217","siapa pemimpin RMS?","partai masyumi","WA"
"218","siapa pemimpin RMS?","muhammad natsir","WA"
"219","siapa pemimpin RMS?","sukiman wiryosanjoyo","WA"
"220","siapa pemimpin RMS?","mr wilopo","WA"
"221","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"222","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"223","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"224","kapan gerakan non blok diselenggarakan?","tahun 1961","AC"
"225","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"226","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"227","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"228","kapan rengasdengklok terjadi?","pukul 12.00","WA"
"229","kapan rengasdengklok terjadi?","17 boelan 8 tahun 05","WA"
"230","kapan rengasdengklok terjadi?","tanggal 16 agustus 1945 pukul 04.30","AC"
"231","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"232","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"233","kapan seinendan didirikan?","tanggal 16 april 1943","WA"
"234","kapan seinendan didirikan?","tahun 1935","WA"
"235","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"236","kapan rakyat bali melawan belanda?","bulan januari 1942","WA"
"237","kapan rakyat bali melawan belanda?","bulan februari 1944","WA"
"238","kapan rakyat bali melawan belanda?","bulan nopember 1944","WA"
"239","kapan rakyat bali melawan belanda?","bulan februari 1944","WA"
"240","kapan rakyat bali melawan belanda?","bulan nopember 1944","WA"
"241","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"242","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"243","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"244","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"245","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"246","dimana konferensi meja bundar dilaksanakan?","lautan","WA"
"247","dimana konferensi meja bundar dilaksanakan?","daratan","WA"
"248","dimana konferensi meja bundar dilaksanakan?","jakara","WA"
"249","dimana konferensi meja bundar dilaksanakan?","kolombo","WA"
"250","dimana konferensi meja bundar dilaksanakan?","kolombo","WA"
"251","dimana perjanjian renville dibuat?","lautan","WA"
"252","dimana perjanjian renville dibuat?","lautan","WA"
"253","dimana perjanjian renville dibuat?","daratan","WA"
"254","dimana perjanjian renville dibuat?","daratan","WA"
"255","dimana perjanjian renville dibuat?","wilayah indonesia","WA"
"256","kapan perjanjian renville dilakukan?","tanggal 19 desember 1948","WA"
"257","kapan perjanjian renville dilakukan?","tanggal 15 november 1946","WA"
"258","kapan perjanjian renville dilakukan?","masa kabinet ali sastroamijoyo","WA"
"259","kapan perjanjian renville dilakukan?","31 juli 1953 s d 12 agustus 1955","WA"
"260","kapan perjanjian renville dilakukan?","tanggal 13 februari 1955","WA"
"261","siapa pengetik naskah proklamasi?","sukarno","WA"
"262","siapa pengetik naskah proklamasi?","sukarno","WA"
"263","siapa pengetik naskah proklamasi?","sukarno","WA"
"264","siapa pengetik naskah proklamasi?","mr ahmad subardjo","WA"
"265","siapa pengetik naskah proklamasi?","sukarno","WA"
"266","kapan pancasila lahir?","uud 1945","WA"
"267","kapan pancasila lahir?","1945","WA"
"268","kapan pancasila lahir?","1945","WA"
"269","kapan pancasila lahir?","1945","WA"
"270","kapan pancasila lahir?","tanggal 29 mei s d 1 juni 1945","AC"
"271","siapa ketua ppki?","mr.ahmad soerbadjo","WA"
"272","siapa ketua ppki?","prof mr dr soepomo","WA"
"273","siapa ketua ppki?","prof mr dr soepomo","WA"
"274","siapa ketua ppki?","mr achmad soebardjo","WA"
"275","siapa ketua ppki?","sutardjo kartohadikusumo","WA"
"276","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"277","kapan nagasaki dibom?","NO ANSWER","WA"
"278","kapan nagasaki dibom?","NO ANSWER","WA"
"279","kapan nagasaki dibom?","NO ANSWER","WA"
"280","kapan nagasaki dibom?","NO ANSWER","WA"
"281","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"282","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"283","kapan hiroshima dibom?","NO ANSWER","WA"
"284","kapan hiroshima dibom?","NO ANSWER","WA"
"285","kapan hiroshima dibom?","NO ANSWER","WA"
"286","kapan reformasi terjadi?","13 mei 1998","AC"
"287","kapan reformasi terjadi?","13 mei 1998","AC"
"288","kapan reformasi terjadi?","13 mei 1998","AC"
"289","kapan reformasi terjadi?","13 mei 1998","AC"
"290","kapan reformasi terjadi?","1905","WA"
"291","dimana letak kerajaan majapahit?","gujarat","WA"
"292","dimana letak kerajaan majapahit?","gujarat","WA"
"293","dimana letak kerajaan majapahit?","makam leluhurnya","WA"
"294","dimana letak kerajaan majapahit?","wilayah","WA"
"295","dimana letak kerajaan majapahit?","indonesia","WA"
"296","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"297","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"298","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"299","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"300","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
