"urutan","pertanyaan","jawaban","verdict"
"291","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 22 agustus 1945","WA"
"292","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 3 november 1945","WA"
"293","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 3 november 1945","WA"
"294","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 22 agustus 1945","WA"
"295","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 22 agustus 1945","WA"
"296","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"297","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"298","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"299","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"300","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"301","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"302","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"303","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"304","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"305","kapan partai nasional indonesia lahir?","tanggal 22 agustus 1945","WA"
"306","kapan partai nasional indonesia lahir?","1990","WA"
"307","kapan partai nasional indonesia lahir?","tanggal 3 november 1945","WA"
"308","kapan partai nasional indonesia lahir?","40 tahun","WA"
"309","kapan partai nasional indonesia lahir?","8 nopember 1945","WA"
"310","kapan partai nasional indonesia lahir?","7 desember 1945","WA"
"311","kapan partai nasional indonesia lahir?","29 januari 1946","WA"
"312","kapan partai nasional indonesia lahir?","1945","WA"
"313","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"314","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"315","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"316","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"317","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"318","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"319","kapan sistem tanam paksa diterapkan?","tahun 1831","WA"
"320","kapan sistem tanam paksa diterapkan?","tahun 1831","WA"
"321","kapan sidang kabinet dwikora diadakan?","masa orde","WA"
"322","kapan sidang kabinet dwikora diadakan?","masa orde","WA"
"323","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"324","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"325","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"326","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"327","kapan sidang kabinet dwikora diadakan?","NO ANSWER","WA"
"328","kapan sidang kabinet dwikora diadakan?","NO ANSWER","WA"
"329","kapan supersemar dikeluarkan?","tanggal 11 maret 1966","AC"
"330","kapan supersemar dikeluarkan?","tanggal 11 maret 1966","AC"
"331","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"332","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"333","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"334","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"335","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"336","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"337","siapa pemimpin APRA?","ibnu hajar","WA"
"338","siapa pemimpin APRA?","kapten raymond westerling","AC"
"339","siapa pemimpin APRA?","kapten raymond westerling","AC"
"340","siapa pemimpin APRA?","amir fatah","WA"
"341","siapa pemimpin APRA?","abdul kahar muzakar","WA"
"342","siapa pemimpin APRA?","dr christian robert stevenson","WA"
"343","siapa pemimpin APRA?","kolonel ahmad husen","WA"
"344","siapa pemimpin APRA?","dn aidit","WA"
"345","siapa pemimpin RMS?","dr","WA"
"346","siapa pemimpin RMS?","kolonel kawilarang","WA"
"347","siapa pemimpin RMS?","mayor achmad wiranata","WA"
"348","siapa pemimpin RMS?","letkol slamet riyadi","WA"
"349","siapa pemimpin RMS?","mayor suryo subandrio","WA"
"350","siapa pemimpin RMS?","letkol suprapto sukowati","WA"
"351","siapa pemimpin RMS?","letkol achmad husein","WA"
"352","siapa pemimpin RMS?","dr christian robert stevenson","WA"
"353","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"354","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"355","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"356","kapan gerakan non blok diselenggarakan?","tahun 1961","AC"
"357","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"358","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"359","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"360","kapan gerakan non blok diselenggarakan?","tanggal 8 10 oktober 1970","AC"
"361","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"362","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"363","kapan rengasdengklok terjadi?","tanggal 16 agustus 1945 pukul 04.30","AC"
"364","kapan rengasdengklok terjadi?","tanggal 16 agustus 1945 pukul 04.30","AC"
"365","kapan rengasdengklok terjadi?","17 boelan 8 tahun 05","WA"
"366","kapan rengasdengklok terjadi?","17 08 05","WA"
"367","kapan rengasdengklok terjadi?","17 boelan 8 tahun 05","WA"
"368","kapan rengasdengklok terjadi?","NO ANSWER","WA"
"369","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"370","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"371","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"372","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"373","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"374","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"375","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"376","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"377","kapan rakyat bali melawan belanda?","1846 1905","AC"
"378","kapan rakyat bali melawan belanda?","1846 1905","AC"
"379","kapan rakyat bali melawan belanda?","1859 1905","WA"
"380","kapan rakyat bali melawan belanda?","1846 1905","AC"
"381","kapan rakyat bali melawan belanda?","1846 1905","AC"
"382","kapan rakyat bali melawan belanda?","tahun 1859","WA"
"383","kapan rakyat bali melawan belanda?","tahun 1859","WA"
"384","kapan rakyat bali melawan belanda?","1846 1905","AC"
"385","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"386","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"387","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"388","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"389","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"390","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"391","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"392","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"393","dimana konferensi meja bundar dilaksanakan?","lautan","WA"
"394","dimana konferensi meja bundar dilaksanakan?","daratan","WA"
"395","dimana konferensi meja bundar dilaksanakan?","jakara","WA"
"396","dimana konferensi meja bundar dilaksanakan?","indonesia","WA"
"397","dimana konferensi meja bundar dilaksanakan?","indonesia","WA"
"398","dimana konferensi meja bundar dilaksanakan?","indonesia","WA"
"399","dimana konferensi meja bundar dilaksanakan?","indonesia","WA"
"400","dimana konferensi meja bundar dilaksanakan?","daerah","WA"
"401","dimana perjanjian renville dibuat?","jakarta","WA"
"402","dimana perjanjian renville dibuat?","wilayah indonesia","WA"
"403","dimana perjanjian renville dibuat?","wilayah indonesia","WA"
"404","dimana perjanjian renville dibuat?","geladak kapal amerika","AC"
"405","dimana perjanjian renville dibuat?","geladak kapal amerika","AC"
"406","dimana perjanjian renville dibuat?","jakarta","WA"
"407","dimana perjanjian renville dibuat?","jakarta","WA"
"408","dimana perjanjian renville dibuat?","NO ANSWER","WA"
"409","kapan perjanjian renville dilakukan?","tanggal 1 agustus 1947","WA"
"410","kapan perjanjian renville dilakukan?","8 desember 1947","WA"
"411","kapan perjanjian renville dilakukan?","tanggal 1 agustus 1947","WA"
"412","kapan perjanjian renville dilakukan?","8 desember 1947","WA"
"413","kapan perjanjian renville dilakukan?","tanggal 1 agustus 1947","WA"
"414","kapan perjanjian renville dilakukan?","tanggal 1 agustus 1947","WA"
"415","kapan perjanjian renville dilakukan?","8 desember 1947","WA"
"416","kapan perjanjian renville dilakukan?","tanggal 17 januari 1948","WA"
"417","siapa pengetik naskah proklamasi?","sukarno","WA"
"418","siapa pengetik naskah proklamasi?","sukarno","WA"
"419","siapa pengetik naskah proklamasi?","sukarno","WA"
"420","siapa pengetik naskah proklamasi?","mr ahmad subardjo","WA"
"421","siapa pengetik naskah proklamasi?","sukarno","WA"
"422","siapa pengetik naskah proklamasi?","mr ahmad subardjo","WA"
"423","siapa pengetik naskah proklamasi?","mr ahmad subardjo","WA"
"424","siapa pengetik naskah proklamasi?","sukarno","WA"
"425","kapan pancasila lahir?","uud 1945","WA"
"426","kapan pancasila lahir?","uud 1945","WA"
"427","kapan pancasila lahir?","uud 1945","WA"
"428","kapan pancasila lahir?","uud 1945","WA"
"429","kapan pancasila lahir?","uud 1945","WA"
"430","kapan pancasila lahir?","uud 1945","WA"
"431","kapan pancasila lahir?","1945","WA"
"432","kapan pancasila lahir?","tahun 1971","WA"
"433","siapa ketua ppki?","prof mr dr soepomo","WA"
"434","siapa ketua ppki?","mr supomo","WA"
"435","siapa ketua ppki?","drs mohammad hatta","WA"
