urutan,pertanyaan,jawaban,verdict
37,Dimana letak kerajaan sriwijaya?,india,
38,Dimana letak kerajaan sriwijaya?,india,
39,Dimana letak kerajaan sriwijaya?,palembang,
40,Dimana letak kerajaan sriwijaya?,daerah,
41,Kapan taman siswa didirikan?,NO ANSWER,WA
42,Kapan taman siswa didirikan?,NO ANSWER,WA
43,Kapan taman siswa didirikan?,NO ANSWER,WA
44,Kapan taman siswa didirikan?,NO ANSWER,WA
45,Kapan taman siswa didirikan?,NO ANSWER,WA
46,dimana budi utomo didirikan?,batavia,
47,dimana budi utomo didirikan?,batavia,
48,dimana budi utomo didirikan?,batavia,
49,dimana budi utomo didirikan?,batavia,
50,dimana budi utomo didirikan?,batavia,
51,dimana taman siswa didirikan?,NO ANSWER,WA
52,dimana taman siswa didirikan?,NO ANSWER,WA
53,dimana taman siswa didirikan?,NO ANSWER,WA
54,dimana taman siswa didirikan?,NO ANSWER,WA
55,dimana taman siswa didirikan?,NO ANSWER,WA
56,kapan konferensi asia afrika diselenggarakan?,tanggal 14 agustus 1941,
57,kapan konferensi asia afrika diselenggarakan?,bulan januari 1943,
58,kapan konferensi asia afrika diselenggarakan?,bulan januari 1943,
59,kapan konferensi asia afrika diselenggarakan?,bulan oktober 1943,
60,kapan konferensi asia afrika diselenggarakan?,bulan november 1943,
61,kapan hayam wuruk wafat?,tahun 1326,
62,kapan hayam wuruk wafat?,tahun 1326,
63,kapan hayam wuruk wafat?,tahun 1389,
64,kapan hayam wuruk wafat?,tahun 1389,
65,kapan hayam wuruk wafat?,tahun 1364,
66,siapa pemimpin kerajaan tidore?,raja putra raja kerabat raja,
67,siapa pemimpin kerajaan tidore?,daerah pusat,
68,siapa pemimpin kerajaan tidore?,raja putra raja kerabat raja,
69,siapa pemimpin kerajaan tidore?,dewa indra,
70,siapa pemimpin kerajaan tidore?,dewa indra,
71,kapan belanda datang ke maluku?,tanggal 19 desember 1948,
72,kapan belanda datang ke maluku?,8 desember 1947,
73,kapan belanda datang ke maluku?,tanggal 21 juni 1947,
74,kapan belanda datang ke maluku?,8 desember 1947,
75,kapan belanda datang ke maluku?,8 desember 1947,
76,kapan portugis datang ke maluku?,1521,
77,kapan portugis datang ke maluku?,1521,
78,kapan portugis datang ke maluku?,1480 1521,
79,kapan portugis datang ke maluku?,NO ANSWER,WA
80,kapan portugis datang ke maluku?,NO ANSWER,WA
81,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
82,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
83,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
84,kapan perjanjian bongaya ditandatangani?,tanggal 18 nopember 1667,
85,kapan perjanjian bongaya ditandatangani?,1842,
86,kapan voc didirikan?,1743,
87,kapan voc didirikan?,1744,
88,kapan voc didirikan?,NO ANSWER,WA
89,kapan voc didirikan?,NO ANSWER,WA
90,kapan voc didirikan?,NO ANSWER,WA
91,kapan voc dibubarkan?,1743,
92,kapan voc dibubarkan?,1703,
93,kapan voc dibubarkan?,1749,
94,kapan voc dibubarkan?,1719 1723,
95,kapan voc dibubarkan?,1749,
96,dimana pangeran antasari wafat?,kampung,
97,dimana pangeran antasari wafat?,kampung,
98,dimana pangeran antasari wafat?,jawa,
99,dimana pangeran antasari wafat?,jawa,
100,dimana pangeran antasari wafat?,martapura,
101,kapan ekspedisi pertama belanda di bali terjadi?,1846,
102,kapan ekspedisi pertama belanda di bali terjadi?,1846,
103,kapan ekspedisi pertama belanda di bali terjadi?,1846,
104,kapan ekspedisi pertama belanda di bali terjadi?,1848,
105,kapan ekspedisi pertama belanda di bali terjadi?,1849,
106,kapan perlawanan di aceh terjadi?,abad,
107,kapan perlawanan di aceh terjadi?,tahun 1597,
108,kapan perlawanan di aceh terjadi?,bulan februari 1944,
109,kapan perlawanan di aceh terjadi?,bulan februari 1944,
110,kapan perlawanan di aceh terjadi?,bulan nopember 1944,
111,siapa pendiri budi utomo?,utomo,
112,siapa pendiri budi utomo?,parindra partindo,
113,siapa pendiri budi utomo?,parindra partindo,
114,siapa pendiri budi utomo?,mahasiswa,
115,siapa pendiri budi utomo?,indische partij,
116,kapan sarekat islam didirikan?,1912,
117,kapan sarekat islam didirikan?,tahun 1911,
118,kapan sarekat islam didirikan?,tahun 1911,
119,kapan sarekat islam didirikan?,tahun 1911,
120,kapan sarekat islam didirikan?,tahun 1911,
121,siapa pendiri sarekat islam?,indische partij muhammadiyah,
122,siapa pendiri sarekat islam?,indische partij muhammadiyah,
123,siapa pendiri sarekat islam?,indische partij,
124,siapa pendiri sarekat islam?,indische partij,
125,siapa pendiri sarekat islam?,indische partij muhammadiyah,
126,kapan indische partij didirikan?,tanggal 23 mei 1920,
127,kapan indische partij didirikan?,tanggal 4 mei 1914,
128,kapan indische partij didirikan?,tanggal 4 mei 1914,
129,kapan indische partij didirikan?,NO ANSWER,WA
130,kapan indische partij didirikan?,NO ANSWER,WA
131,dimana muhammadiyah didirikan?,NO ANSWER,WA
132,dimana muhammadiyah didirikan?,NO ANSWER,WA
133,dimana muhammadiyah didirikan?,NO ANSWER,WA
134,dimana muhammadiyah didirikan?,NO ANSWER,WA
135,dimana muhammadiyah didirikan?,NO ANSWER,WA
136,kapan muhammadiyah didirikan?,NO ANSWER,WA
137,kapan muhammadiyah didirikan?,NO ANSWER,WA
138,kapan muhammadiyah didirikan?,NO ANSWER,WA
139,kapan muhammadiyah didirikan?,NO ANSWER,WA
140,kapan muhammadiyah didirikan?,NO ANSWER,WA
141,siapa yang membawa ajaran marxis?,sneevliet,
142,siapa yang membawa ajaran marxis?,sneevliet,
143,siapa yang membawa ajaran marxis?,sneevliet,
144,siapa yang membawa ajaran marxis?,belanda,
145,siapa yang membawa ajaran marxis?,belanda,
146,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,
147,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1925,
148,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,
149,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,
150,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 4 juli 1927,
151,kapan sumpah pemuda terjadi?,pemuda 1928,
152,kapan sumpah pemuda terjadi?,tanggal 28 oktober 1928,
153,kapan sumpah pemuda terjadi?,tanggal 28 oktober 1928,
154,kapan sumpah pemuda terjadi?,tanggal 24 28 desember 1928,
155,kapan sumpah pemuda terjadi?,tanggal 31 desember 1936,
156,kapan partai nasional indonesia lahir?,tahun 2014,
157,kapan partai nasional indonesia lahir?,2014,
158,kapan partai nasional indonesia lahir?,1935,
159,kapan partai nasional indonesia lahir?,14 juli 1916,
160,kapan partai nasional indonesia lahir?,periode 15 17 agustus 1945,
161,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
162,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
163,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
164,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
165,kapan sistem tanam paksa diterapkan?,NO ANSWER,WA
166,kapan sidang kabinet dwikora diadakan?,masa orde,
167,kapan sidang kabinet dwikora diadakan?,uud 1945,
168,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
169,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
170,kapan sidang kabinet dwikora diadakan?,tanggal 11 maret 1966,
171,kapan supersemar dikeluarkan?,tanggal 23 juli 2001 pukul 1.10 wib hari,
172,kapan supersemar dikeluarkan?,tanggal 23 juli 2001 pukul 1.10 wib hari,
173,kapan supersemar dikeluarkan?,tanggal 23 juli 2001 pukul 1.10 wib hari,
174,kapan supersemar dikeluarkan?,NO ANSWER,WA
175,kapan supersemar dikeluarkan?,NO ANSWER,WA
176,siapa pemimpin APRA?,partai masyumi,
177,siapa pemimpin APRA?,partai masyumi,
178,siapa pemimpin APRA?,muhammad natsir,
179,siapa pemimpin APRA?,sukiman wiryosanjoyo,
180,siapa pemimpin APRA?,mr wilopo,
181,siapa pemimpin RMS?,partai masyumi,
182,siapa pemimpin RMS?,partai masyumi,
183,siapa pemimpin RMS?,muhammad natsir,
184,siapa pemimpin RMS?,sukiman wiryosanjoyo,
185,siapa pemimpin RMS?,mr wilopo,
186,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
187,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
188,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,
189,kapan gerakan non blok diselenggarakan?,tahun 1961,
190,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,
191,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,
192,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,
193,kapan rengasdengklok terjadi?,pukul 12.00,
194,kapan rengasdengklok terjadi?,17 boelan 8 tahun 05,
195,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,
196,kapan seinendan didirikan?,tanggal 29 april 1943,
197,kapan seinendan didirikan?,tanggal 29 april 1943,
198,kapan seinendan didirikan?,tanggal 16 april 1943,
199,kapan seinendan didirikan?,tahun 1935,
200,kapan seinendan didirikan?,tanggal 29 april 1943,
201,kapan rakyat bali melawan belanda?,bulan januari 1942,
202,kapan rakyat bali melawan belanda?,bulan februari 1944,
203,kapan rakyat bali melawan belanda?,bulan nopember 1944,
204,kapan rakyat bali melawan belanda?,bulan februari 1944,
205,kapan rakyat bali melawan belanda?,bulan nopember 1944,
206,siapa penulis konsep naskah proklamasi?,sukarno,
207,siapa penulis konsep naskah proklamasi?,sukarno,
208,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,
209,siapa penulis konsep naskah proklamasi?,sukarno,
210,siapa penulis konsep naskah proklamasi?,sukarno,
211,dimana perjanjian renville dibuat?,lautan,
212,dimana perjanjian renville dibuat?,lautan,
213,dimana perjanjian renville dibuat?,daratan,
214,dimana perjanjian renville dibuat?,daratan,
215,dimana perjanjian renville dibuat?,wilayah indonesia,
216,kapan perjanjian renville dilakukan?,tanggal 19 desember 1948,
217,kapan perjanjian renville dilakukan?,tanggal 15 november 1946,
218,kapan perjanjian renville dilakukan?,masa kabinet ali sastroamijoyo,
219,kapan perjanjian renville dilakukan?,31 juli 1953 s d 12 agustus 1955,
220,kapan perjanjian renville dilakukan?,tanggal 13 februari 1955,
221,kapan pancasila lahir?,uud 1945,
222,kapan pancasila lahir?,1945,
223,kapan pancasila lahir?,1945,
224,kapan pancasila lahir?,1945,
225,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,
226,siapa ketua ppki?,mr.ahmad soerbadjo,
227,siapa ketua ppki?,prof mr dr soepomo,
228,siapa ketua ppki?,prof mr dr soepomo,
229,siapa ketua ppki?,mr achmad soebardjo,
230,siapa ketua ppki?,sutardjo kartohadikusumo,
231,kapan nagasaki dibom?,tanggal 9 agustus 1945,
232,kapan nagasaki dibom?,NO ANSWER,WA
233,kapan nagasaki dibom?,NO ANSWER,WA
234,kapan nagasaki dibom?,NO ANSWER,WA
235,kapan nagasaki dibom?,NO ANSWER,WA
236,kapan hiroshima dibom?,tanggal 9 agustus 1945,
237,kapan hiroshima dibom?,tanggal 9 agustus 1945,
238,kapan hiroshima dibom?,NO ANSWER,WA
239,kapan hiroshima dibom?,NO ANSWER,WA
240,kapan hiroshima dibom?,NO ANSWER,WA
241,kapan reformasi terjadi?,13 mei 1998,
242,kapan reformasi terjadi?,13 mei 1998,
243,kapan reformasi terjadi?,13 mei 1998,
244,kapan reformasi terjadi?,13 mei 1998,
245,kapan reformasi terjadi?,1905,
246,kapan indonesia kembali menjadi anggota pbb?,tanggal 28 september 1966,
247,kapan indonesia kembali menjadi anggota pbb?,tanggal 7 januari 1965,
248,kapan indonesia kembali menjadi anggota pbb?,tanggal 7 januari 1965,
249,kapan indonesia kembali menjadi anggota pbb?,tanggal 28 september 1966,
250,kapan indonesia kembali menjadi anggota pbb?,tanggal 28 september 1966,
