urutan,pertanyaan,jawaban,verdict
162,kapan voc didirikan?,32 tahun,WA
163,kapan voc didirikan?,tanggal 25 desember 1679,WA
164,kapan voc didirikan?,tanggal 25 desember 1679,WA
165,kapan voc didirikan?,tanggal 2 januari 1680,WA
166,kapan voc didirikan?,tanggal 25 desember 1679,WA
167,kapan voc didirikan?,tanggal 2 januari 1680,WA
168,kapan voc didirikan?,tanggal 25 desember 1679,WA
169,kapan voc dibubarkan?,masa paku buwono,WA
170,kapan voc dibubarkan?,32 tahun,WA
171,kapan voc dibubarkan?,32 tahun,WA
172,kapan voc dibubarkan?,1670,WA
173,kapan voc dibubarkan?,tanggal 25 desember 1679,WA
174,kapan voc dibubarkan?,1670,WA
175,kapan voc dibubarkan?,tanggal 2 januari 1680,WA
176,kapan voc dibubarkan?,1613 1629,WA
177,siapa multatuli?,nurani rakyat belanda,WA
178,siapa multatuli?,rakyat indonesia,WA
179,siapa multatuli?,pemerintah belanda,WA
180,siapa multatuli?,pemerintah belanda,WA
181,siapa multatuli?,parlemen belanda,WA
182,siapa multatuli?,NO ANSWER,WA
183,siapa multatuli?,NO ANSWER,WA
184,siapa multatuli?,NO ANSWER,WA
185,dimana pattimura dilahirkan?,kepulauan maluku,AC
186,dimana pattimura dilahirkan?,kepulauan maluku,AC
187,dimana pattimura dilahirkan?,eropa,WA
188,dimana pattimura dilahirkan?,eropa,WA
189,dimana pattimura dilahirkan?,rumahnya,WA
190,dimana pattimura dilahirkan?,NO ANSWER,WA
191,dimana pattimura dilahirkan?,NO ANSWER,WA
192,dimana pattimura dilahirkan?,NO ANSWER,WA
193,kapan pangeran antasari wafat?,11 oktober 1862,AC
194,kapan pangeran antasari wafat?,11 oktober 1862,AC
195,kapan pangeran antasari wafat?,tahun 1595,WA
196,kapan pangeran antasari wafat?,tahun 1663,WA
197,kapan pangeran antasari wafat?,tahun 1595,WA
198,kapan pangeran antasari wafat?,11 oktober 1862,AC
199,kapan pangeran antasari wafat?,11 oktober 1862,AC
200,kapan pangeran antasari wafat?,14 maret 1862,WA
201,dimana pangeran antasari wafat?,kampung,WA
202,dimana pangeran antasari wafat?,kampung,WA
203,dimana pangeran antasari wafat?,jawa,WA
204,dimana pangeran antasari wafat?,jawa,WA
205,dimana pangeran antasari wafat?,martapura,WA
206,dimana pangeran antasari wafat?,martapura,WA
207,dimana pangeran antasari wafat?,kampung,WA
208,dimana pangeran antasari wafat?,kampung,WA
209,kapan ekspedisi pertama belanda di bali terjadi?,1846,AC
210,kapan ekspedisi pertama belanda di bali terjadi?,1846,AC
211,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,WA
212,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,WA
213,kapan ekspedisi pertama belanda di bali terjadi?,masa kabineg natsir tahun 1950,WA
214,kapan ekspedisi pertama belanda di bali terjadi?,tanggal 3 mei 1956,WA
215,kapan ekspedisi pertama belanda di bali terjadi?,1846,AC
216,kapan ekspedisi pertama belanda di bali terjadi?,1848,WA
217,kapan perlawanan di aceh terjadi?,tanggal 19 september 1945,WA
218,kapan perlawanan di aceh terjadi?,tanggal 14 april 1873,AC
219,kapan perlawanan di aceh terjadi?,tahun 1879,AC
220,kapan perlawanan di aceh terjadi?,tanggal 14 april 1873,AC
221,kapan perlawanan di aceh terjadi?,tanggal 28 januari 1874,AC
222,kapan perlawanan di aceh terjadi?,tanggal 10 november 1945,WA
223,kapan perlawanan di aceh terjadi?,tanggal 26 maret 1873,AC
224,kapan perlawanan di aceh terjadi?,tanggal 26 maret 1873,AC
225,siapa pendiri budi utomo?,utomo,WA
226,siapa pendiri budi utomo?,parindra partindo,WA
227,siapa pendiri budi utomo?,parindra partindo,WA
228,siapa pendiri budi utomo?,mahasiswa,AC
229,siapa pendiri budi utomo?,indische partij,WA
230,siapa pendiri budi utomo?,indische partij,WA
231,siapa pendiri budi utomo?,organisasi pemuda,AC
232,siapa pendiri budi utomo?,indische partij muhammadiyah,WA
233,kapan sarekat islam didirikan?,tahun 1911,AC
234,kapan sarekat islam didirikan?,tahun 1926,WA
235,kapan sarekat islam didirikan?,tahun 1911,AC
236,kapan sarekat islam didirikan?,tahun 1914,WA
237,kapan sarekat islam didirikan?,tahun 1911,AC
238,kapan sarekat islam didirikan?,tahun 1914,WA
239,kapan sarekat islam didirikan?,tahun 1911,AC
240,kapan sarekat islam didirikan?,tahun 1915,WA
241,siapa pendiri sarekat islam?,indische partij,WA
242,siapa pendiri sarekat islam?,indische partij,WA
243,siapa pendiri sarekat islam?,indische partij muhammadiyah,WA
244,siapa pendiri sarekat islam?,indische partij muhammadiyah,WA
245,siapa pendiri sarekat islam?,indische partij,WA
246,siapa pendiri sarekat islam?,parindra partindo,WA
247,siapa pendiri sarekat islam?,indische partij,WA
248,siapa pendiri sarekat islam?,mahasiswa,WA
249,kapan indische partij didirikan?,tanggal 23 mei 1920,WA
250,kapan indische partij didirikan?,tahun 1926,WA
251,kapan indische partij didirikan?,tahun 1913,WA
252,kapan indische partij didirikan?,tahun 1926,WA
253,kapan indische partij didirikan?,tahun 1913,WA
254,kapan indische partij didirikan?,tanggal 22 desember 1908,WA
255,kapan indische partij didirikan?,tahun 1923,WA
256,kapan indische partij didirikan?,tahun 1914,WA
257,dimana muhammadiyah didirikan?,yogyakarta,AC
258,dimana muhammadiyah didirikan?,yogyakarta,AC
259,dimana muhammadiyah didirikan?,jakarta,WA
260,dimana muhammadiyah didirikan?,bandung,WA
261,dimana muhammadiyah didirikan?,yogyakarta,AC
262,dimana muhammadiyah didirikan?,yogyakarta,AC
263,dimana muhammadiyah didirikan?,sumedang cianjur,WA
264,dimana muhammadiyah didirikan?,pulau jawa,WA
265,kapan muhammadiyah didirikan?,tanggal 1 januari 1925,WA
266,kapan muhammadiyah didirikan?,tanggal 31 januari 1926,WA
267,kapan muhammadiyah didirikan?,tahun 1932,WA
268,kapan muhammadiyah didirikan?,tahun 1920,WA
269,kapan muhammadiyah didirikan?,tahun 1913,WA
270,kapan muhammadiyah didirikan?,tanggal 12 17 maret 1925,WA
271,kapan muhammadiyah didirikan?,tanggal 12 17 maret 1925,WA
272,kapan muhammadiyah didirikan?,1912,AC
273,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,WA
274,kapan partai komunis indonesia berdiri?,tanggal 23 mei 1920,WA
275,kapan partai komunis indonesia berdiri?,tahun 1926,WA
276,kapan partai komunis indonesia berdiri?,tahun 1926,WA
277,kapan partai komunis indonesia berdiri?,tahun 1919,WA
278,kapan partai komunis indonesia berdiri?,tahun 1956,WA
279,kapan partai komunis indonesia berdiri?,tanggal 1 juni 1949,WA
280,kapan partai komunis indonesia berdiri?,tahun 1926,WA
281,siapa yang membawa ajaran marxis?,belanda,WA
282,siapa yang membawa ajaran marxis?,belanda,WA
283,siapa yang membawa ajaran marxis?,belanda,WA
284,siapa yang membawa ajaran marxis?,belanda,WA
285,siapa yang membawa ajaran marxis?,indische partij,WA
286,siapa yang membawa ajaran marxis?,presiden,WA
287,siapa yang membawa ajaran marxis?,indische partij,WA
288,siapa yang membawa ajaran marxis?,presiden,WA
289,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1925,WA
290,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 15 juli 1936,WA
291,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 13 november 1926,WA
292,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1926,WA
293,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1926,WA
294,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tahun 1926,WA
295,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 4 juli 1927,WA
296,kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?,tanggal 4 juli 1927,WA
297,kapan sumpah pemuda terjadi?,tahun 1321,WA
298,kapan sumpah pemuda terjadi?,tahun 1331,WA
299,kapan sumpah pemuda terjadi?,1328 1350,WA
300,kapan sumpah pemuda terjadi?,tahun 1328,WA
301,kapan sumpah pemuda terjadi?,tahun 1328,WA
302,kapan sumpah pemuda terjadi?,masa pemerintahannya,WA
303,kapan sumpah pemuda terjadi?,tahun 1364,WA
304,kapan sumpah pemuda terjadi?,1311,WA
305,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,WA
306,kapan partai nasional indonesia lahir?,1945,WA
307,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,AC
308,kapan partai nasional indonesia lahir?,uud 1945,WA
309,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,WA
310,kapan partai nasional indonesia lahir?,tanggal 11 november 1945,WA
311,kapan partai nasional indonesia lahir?,tanggal 4 juli 1927,AC
312,kapan partai nasional indonesia lahir?,tanggal 27 30 mei 1928,WA
313,kapan sistem tanam paksa diterapkan?,tahun 1850,WA
314,kapan sistem tanam paksa diterapkan?,tahun 1850,WA
315,kapan sistem tanam paksa diterapkan?,1830,AC
316,kapan sistem tanam paksa diterapkan?,tahun 1850,WA
317,kapan sistem tanam paksa diterapkan?,abad 19,WA
318,kapan sistem tanam paksa diterapkan?,abad 19,WA
319,kapan sistem tanam paksa diterapkan?,tahun 1865 tembakau tahun 1866,WA
320,kapan sistem tanam paksa diterapkan?,abad 19,WA
321,kapan sidang kabinet dwikora diadakan?,tanggal 20 nopember 1956,WA
322,kapan sidang kabinet dwikora diadakan?,29 mei,WA
323,kapan sidang kabinet dwikora diadakan?,1 juni 1945,WA
324,kapan sidang kabinet dwikora diadakan?,masa orde,WA
325,kapan sidang kabinet dwikora diadakan?,uud 1945,WA
326,kapan sidang kabinet dwikora diadakan?,29 mei,WA
327,kapan sidang kabinet dwikora diadakan?,1 juni 1945,WA
328,kapan sidang kabinet dwikora diadakan?,29 mei,WA
329,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,AC
330,kapan supersemar dikeluarkan?,tanggal 11 maret 1966,AC
331,kapan supersemar dikeluarkan?,11 maret 1966,AC
332,kapan supersemar dikeluarkan?,11 maret 1966,AC
333,kapan supersemar dikeluarkan?,peringatan hari kemerdekaan 17 agustus 1966,WA
334,kapan supersemar dikeluarkan?,11 maret 1966,AC
335,kapan supersemar dikeluarkan?,uud 1945,WA
336,kapan supersemar dikeluarkan?,tanggal 12 maret 1966,WA
337,siapa pemimpin APRA?,partai masyumi,WA
338,siapa pemimpin APRA?,partai masyumi,WA
339,siapa pemimpin APRA?,muhammad natsir,WA
340,siapa pemimpin APRA?,sukiman wiryosanjoyo,WA
341,siapa pemimpin APRA?,mr wilopo,WA
342,siapa pemimpin APRA?,dr,WA
343,siapa pemimpin APRA?,perdana menteri,WA
344,siapa pemimpin APRA?,muhammad natsir,WA
345,siapa pemimpin RMS?,laksamana mountbatten,WA
346,siapa pemimpin RMS?,laksamana mountbatten,WA
347,siapa pemimpin RMS?,perdana menteri syahrir,WA
348,siapa pemimpin RMS?,perdana menteri syahrir,WA
349,siapa pemimpin RMS?,kawan kawan tan malaka,WA
350,siapa pemimpin RMS?,dr,WA
351,siapa pemimpin RMS?,kolonel kawilarang,WA
352,siapa pemimpin RMS?,mayor achmad wiranata,WA
353,kapan gerakan non blok diselenggarakan?,1961,AC
354,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,AC
355,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
356,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
357,kapan gerakan non blok diselenggarakan?,1961,AC
358,kapan gerakan non blok diselenggarakan?,tahun 1961,AC
359,kapan gerakan non blok diselenggarakan?,tanggal 1 6 september 1961,AC
360,kapan gerakan non blok diselenggarakan?,tanggal 5 10 oktober 1964,AC
361,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,AC
362,kapan rengasdengklok terjadi?,tanggal 14 agustus 1945,WA
363,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,WA
364,kapan rengasdengklok terjadi?,tanggal 18 agustus 1945,WA
365,kapan rengasdengklok terjadi?,1945,AC
366,kapan rengasdengklok terjadi?,tanggal 17 agustus 1945,WA
367,kapan rengasdengklok terjadi?,tanggal 16 agustus 1945 pukul 04.30,AC
368,kapan rengasdengklok terjadi?,tanggal 22 juni 1945,WA
369,kapan seinendan didirikan?,tanggal 29 april 1943,AC
370,kapan seinendan didirikan?,tanggal 29 april 1943,AC
371,kapan seinendan didirikan?,tanggal 29 april 1943,AC
372,kapan seinendan didirikan?,tanggal 29 april 1943,AC
373,kapan seinendan didirikan?,tanggal 29 april 1943,AC
374,kapan seinendan didirikan?,tanggal 29 april 1943,AC
375,kapan seinendan didirikan?,tanggal 29 april 1943,AC
376,kapan seinendan didirikan?,tanggal 29 april 1943,AC
377,kapan rakyat bali melawan belanda?,1846 1905,AC
378,kapan rakyat bali melawan belanda?,1846 1905,AC
379,kapan rakyat bali melawan belanda?,tanggal 10 november,WA
380,kapan rakyat bali melawan belanda?,1846 1905,AC
381,kapan rakyat bali melawan belanda?,tahun 1858,AC
382,kapan rakyat bali melawan belanda?,1846 1905,AC
383,kapan rakyat bali melawan belanda?,tahun 1858,AC
384,kapan rakyat bali melawan belanda?,1846 1905,AC
385,siapa penulis konsep naskah proklamasi?,sukarno,AC
386,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,WA
387,siapa penulis konsep naskah proklamasi?,sukarno,AC
388,siapa penulis konsep naskah proklamasi?,sukarno,AC
389,siapa penulis konsep naskah proklamasi?,sukarno,AC
390,siapa penulis konsep naskah proklamasi?,rakyat indonesia,WA
391,siapa penulis konsep naskah proklamasi?,mr ahmad subardjo,WA
392,siapa penulis konsep naskah proklamasi?,sukarno,AC
393,dimana konferensi meja bundar dilaksanakan?,jakara,WA
394,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
395,dimana konferensi meja bundar dilaksanakan?,luar jawa,WA
396,dimana konferensi meja bundar dilaksanakan?,luar jawa,WA
397,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
398,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
399,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
400,dimana konferensi meja bundar dilaksanakan?,indonesia,WA
401,dimana perjanjian renville dibuat?,daerah ri,WA
402,dimana perjanjian renville dibuat?,daerah ri,WA
403,dimana perjanjian renville dibuat?,daerah ri,WA
404,dimana perjanjian renville dibuat?,daerah ri,WA
405,dimana perjanjian renville dibuat?,wilayah indonesia,WA
406,dimana perjanjian renville dibuat?,wilayah indonesia,WA
407,dimana perjanjian renville dibuat?,madiun,WA
408,dimana perjanjian renville dibuat?,wilayah indonesia,WA
409,kapan perjanjian renville dilakukan?,bulan juni 1948,AC
410,kapan perjanjian renville dilakukan?,bulan juni 1948,AC
411,kapan perjanjian renville dilakukan?,tanggal 19 desember 1948,WA
412,kapan perjanjian renville dilakukan?,tanggal 15 november 1946,WA
413,kapan perjanjian renville dilakukan?,18 25 tahun,WA
414,kapan perjanjian renville dilakukan?,18 25 tahun,WA
415,kapan perjanjian renville dilakukan?,18 25 tahun,WA
416,kapan perjanjian renville dilakukan?,bulan juni 1948,AC
417,siapa pengetik naskah proklamasi?,sukarno,WA
418,siapa pengetik naskah proklamasi?,mr ahmad subardjo,WA
419,siapa pengetik naskah proklamasi?,sukarno,WA
420,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
421,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
422,siapa pengetik naskah proklamasi?,bangsa indonesia,WA
423,siapa pengetik naskah proklamasi?,mr ahmad subardjo,WA
424,siapa pengetik naskah proklamasi?,sukarno,WA
425,kapan pancasila lahir?,uud 1945,WA
426,kapan pancasila lahir?,1945,WA
427,kapan pancasila lahir?,1945,WA
428,kapan pancasila lahir?,1945,WA
429,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,AC
430,kapan pancasila lahir?,tanggal 29 mei s d 1 juni 1945,AC
431,kapan pancasila lahir?,1945,WA
432,kapan pancasila lahir?,1945,WA
433,siapa ketua ppki?,mr.ahmad soerbadjo,WA
434,siapa ketua ppki?,prof mr dr soepomo,WA
435,siapa ketua ppki?,prof mr dr soepomo,WA
436,siapa ketua ppki?,mr achmad soebardjo,WA
437,siapa ketua ppki?,pemuda,WA
438,siapa ketua ppki?,soekarno panitia,AC
439,siapa ketua ppki?,mr wongsonegoro mr achmad soebardjo mr a.a maramis mr r.p,WA
440,siapa ketua ppki?,mr wongsonegoro mr achmad soebardjo mr a.a maramis mr r.p,WA
441,kapan nagasaki dibom?,8 agustus 1945,WA
442,kapan nagasaki dibom?,10 agustus 1945,WA
443,kapan nagasaki dibom?,tanggal 9 agustus 1945,AC
444,kapan nagasaki dibom?,14 agustus 1945,WA
445,kapan nagasaki dibom?,tanggal 9 agustus 1945,AC
446,kapan nagasaki dibom?,8 agustus 1945,WA
447,kapan nagasaki dibom?,14 agustus 1945,WA
448,kapan nagasaki dibom?,tanggal 14 agustus 1945,WA
449,kapan hiroshima dibom?,6 agustus 1945,AC
450,kapan hiroshima dibom?,tanggal 9 agustus 1945,WA
451,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
452,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
453,kapan hiroshima dibom?,tanggal 8 agustus 1945,WA
454,kapan hiroshima dibom?,10 agustus 1945,WA
455,kapan hiroshima dibom?,14 agustus 1945,WA
456,kapan hiroshima dibom?,tanggal 9 agustus 1945,WA
457,kapan reformasi terjadi?,13 mei 1998,AC
458,kapan reformasi terjadi?,1643 1715,WA
459,kapan reformasi terjadi?,abad 18,WA
460,kapan reformasi terjadi?,13 mei 1998,AC
461,kapan reformasi terjadi?,19 agustus 1991,WA
462,kapan reformasi terjadi?,tanggal 15 mei 1998,AC
