"urutan","pertanyaan","jawaban","verdict"
"89","siapa yang menandatangani perjanjian bongaya?","NO ANSWER","WA"
"90","siapa yang menandatangani perjanjian bongaya?","NO ANSWER","WA"
"91","kapan perjanjian bongaya ditandatangani?","tahun 1970","WA"
"92","kapan perjanjian bongaya ditandatangani?","tahun 1973","WA"
"93","kapan perjanjian bongaya ditandatangani?","tahun 1970","WA"
"94","kapan perjanjian bongaya ditandatangani?","tahun 1973","WA"
"95","kapan perjanjian bongaya ditandatangani?","tahun 1995","WA"
"96","siapa penulis kitab negara kertagama?","masyarakat","WA"
"97","siapa penulis kitab negara kertagama?","masyarakat","WA"
"98","siapa penulis kitab negara kertagama?","ahli pusat","WA"
"99","siapa penulis kitab negara kertagama?","asia","WA"
"100","siapa penulis kitab negara kertagama?","ahli pusat","WA"
"101","kapan voc didirikan?","1743","WA"
"102","kapan voc didirikan?","32 tahun","WA"
"103","kapan voc didirikan?","32 tahun","WA"
"104","kapan voc didirikan?","tanggal 25 desember 1679","WA"
"105","kapan voc didirikan?","tanggal 25 desember 1679","WA"
"106","kapan voc dibubarkan?","1743","WA"
"107","kapan voc dibubarkan?","32 tahun","WA"
"108","kapan voc dibubarkan?","tahun 1719","WA"
"109","kapan voc dibubarkan?","1703","WA"
"110","kapan voc dibubarkan?","tahun 1727","WA"
"111","siapa multatuli?","nurani rakyat belanda","WA"
"112","siapa multatuli?","rakyat indonesia","WA"
"113","siapa multatuli?","parlemen belanda","WA"
"114","siapa multatuli?","NO ANSWER","WA"
"115","siapa multatuli?","NO ANSWER","WA"
"116","dimana pattimura dilahirkan?","indonesia","WA"
"117","dimana pattimura dilahirkan?","indonesia","WA"
"118","dimana pattimura dilahirkan?","indonesia","WA"
"119","dimana pattimura dilahirkan?","indonesia","WA"
"120","dimana pattimura dilahirkan?","indonesia","WA"
"121","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"122","kapan pangeran antasari wafat?","11 oktober 1862","AC"
"123","kapan pangeran antasari wafat?","tanggal 14 maret 1862","WA"
"124","kapan pangeran antasari wafat?","tanggal 14 maret 1862","WA"
"125","kapan pangeran antasari wafat?","tahun 1595","WA"
"126","dimana pangeran antasari wafat?","kampung","WA"
"127","dimana pangeran antasari wafat?","kampung","WA"
"128","dimana pangeran antasari wafat?","jawa","WA"
"129","dimana pangeran antasari wafat?","jawa","WA"
"130","dimana pangeran antasari wafat?","martapura","WA"
"131","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"132","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"133","kapan ekspedisi pertama belanda di bali terjadi?","1846","AC"
"134","kapan ekspedisi pertama belanda di bali terjadi?","1848","WA"
"135","kapan ekspedisi pertama belanda di bali terjadi?","1849","WA"
"136","kapan perlawanan di aceh terjadi?","bulan februari 1944","WA"
"137","kapan perlawanan di aceh terjadi?","bulan februari 1944","WA"
"138","kapan perlawanan di aceh terjadi?","bulan nopember 1944","WA"
"139","kapan perlawanan di aceh terjadi?","bulan nopember 1944","WA"
"140","kapan perlawanan di aceh terjadi?","tanggal 14 februari 1945","WA"
"141","siapa pendiri budi utomo?","utomo","WA"
"142","siapa pendiri budi utomo?","utomo","WA"
"143","siapa pendiri budi utomo?","mahasiswa","AC"
"144","siapa pendiri budi utomo?","mahasiswa","AC"
"145","siapa pendiri budi utomo?","indische partij muhammadiyah","WA"
"146","kapan sarekat islam didirikan?","tahun 1919","WA"
"147","kapan sarekat islam didirikan?","tahun 1919","WA"
"148","kapan sarekat islam didirikan?","tahun 1919","WA"
"149","kapan sarekat islam didirikan?","tahun 1919","WA"
"150","kapan sarekat islam didirikan?","tahun 1911","AC"
"151","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"152","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"153","siapa pendiri sarekat islam?","mahasiswa","WA"
"154","siapa pendiri sarekat islam?","indische partij muhammadiyah","WA"
"155","siapa pendiri sarekat islam?","indiche partij","WA"
"156","kapan indische partij didirikan?","tahun 1926","WA"
"157","kapan indische partij didirikan?","tanggal 20 mei 1908","WA"
"158","kapan indische partij didirikan?","tahun 1926","WA"
"159","kapan indische partij didirikan?","tanggal 25 desember 1912","AC"
"160","kapan indische partij didirikan?","tanggal 25 desember 1912","AC"
"161","dimana muhammadiyah didirikan?","indonesia","WA"
"162","dimana muhammadiyah didirikan?","indonesia","WA"
"163","dimana muhammadiyah didirikan?","india","WA"
"164","dimana muhammadiyah didirikan?","indonesia","WA"
"165","dimana muhammadiyah didirikan?","indonesia","WA"
"166","kapan muhammadiyah didirikan?","tanggal 1 januari 1925","WA"
"167","kapan muhammadiyah didirikan?","tanggal 31 januari 1926","WA"
"168","kapan muhammadiyah didirikan?","tahun 1932","WA"
"169","kapan muhammadiyah didirikan?","tahun 1920","WA"
"170","kapan muhammadiyah didirikan?","tahun 1913","WA"
"171","kapan partai komunis indonesia berdiri?","tanggal 1 juni 1949","WA"
"172","kapan partai komunis indonesia berdiri?","tahun 1940","WA"
"173","kapan partai komunis indonesia berdiri?","tahun 1940","WA"
"174","kapan partai komunis indonesia berdiri?","tanggal 1 juni 1949","WA"
"175","kapan partai komunis indonesia berdiri?","tahun 1940","WA"
"176","siapa yang membawa ajaran marxis?","sneevliet","AC"
"177","siapa yang membawa ajaran marxis?","sneevliet","AC"
"178","siapa yang membawa ajaran marxis?","belanda","WA"
"179","siapa yang membawa ajaran marxis?","belanda","WA"
"180","siapa yang membawa ajaran marxis?","belanda","WA"
"181","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"182","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"183","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"184","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","tanggal 15 juli 1936","AC"
"185","kapan partai partai politik yang dipelopori oleh Sutardjo Kartohadikusumo mengajukan usul atau petisi?","bulan desember 1920","WA"
"186","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"187","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"188","kapan sumpah pemuda terjadi?","tanggal 28 oktober 1928","AC"
"189","kapan sumpah pemuda terjadi?","17 boelan 8 tahun 05","WA"
"190","kapan sumpah pemuda terjadi?","hari 17 boelan 8 tahoen 05","WA"
"191","kapan partai nasional indonesia lahir?","1935","WA"
"192","kapan partai nasional indonesia lahir?","tanggal 22 agustus 1945","WA"
"193","kapan partai nasional indonesia lahir?","1990","WA"
"194","kapan partai nasional indonesia lahir?","1990","WA"
"195","kapan partai nasional indonesia lahir?","1960 1964","WA"
"196","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"197","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"198","kapan sistem tanam paksa diterapkan?","tahun 1870","WA"
"199","kapan sistem tanam paksa diterapkan?","tahun 1850","WA"
"200","kapan sistem tanam paksa diterapkan?","tahun 1865 tembakau tahun 1866","WA"
"201","kapan sidang kabinet dwikora diadakan?","masa orde","WA"
"202","kapan sidang kabinet dwikora diadakan?","masa orde","WA"
"203","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"204","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"205","kapan sidang kabinet dwikora diadakan?","tanggal 11 maret 1966","AC"
"206","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"207","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"208","kapan supersemar dikeluarkan?","tanggal 23 juli 2001 pukul 1.10 wib hari","WA"
"209","kapan supersemar dikeluarkan?","11 maret 1966","AC"
"210","kapan supersemar dikeluarkan?","presiden 23 juli 2001","WA"
"211","siapa pemimpin APRA?","partai masyumi","WA"
"212","siapa pemimpin APRA?","partai masyumi","WA"
"213","siapa pemimpin APRA?","muhammad natsir","WA"
"214","siapa pemimpin APRA?","sukiman wiryosanjoyo","WA"
"215","siapa pemimpin APRA?","mr wilopo","WA"
"216","siapa pemimpin RMS?","partai masyumi","WA"
"217","siapa pemimpin RMS?","partai masyumi","WA"
"218","siapa pemimpin RMS?","muhammad natsir","WA"
"219","siapa pemimpin RMS?","sukiman wiryosanjoyo","WA"
"220","siapa pemimpin RMS?","mr wilopo","WA"
"221","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"222","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"223","kapan gerakan non blok diselenggarakan?","tanggal 5 10 oktober 1964","AC"
"224","kapan gerakan non blok diselenggarakan?","tahun 1961","AC"
"225","kapan gerakan non blok diselenggarakan?","tanggal 1 6 september 1961","AC"
"226","kapan rengasdengklok terjadi?","keesokan harinya","WA"
"227","kapan rengasdengklok terjadi?","pukul 12.00","WA"
"228","kapan rengasdengklok terjadi?","tanggal 14 agustus 1945","WA"
"229","kapan rengasdengklok terjadi?","hari 17 boelan 8 tahoen 05","WA"
"230","kapan rengasdengklok terjadi?","tanggal 15 agustus 1945","WA"
"231","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"232","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"233","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"234","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"235","kapan seinendan didirikan?","tanggal 29 april 1943","AC"
"236","kapan rakyat bali melawan belanda?","1846 1905","AC"
"237","kapan rakyat bali melawan belanda?","1846 1905","AC"
"238","kapan rakyat bali melawan belanda?","1846 1905","AC"
"239","kapan rakyat bali melawan belanda?","tahun 1858","AC"
"240","kapan rakyat bali melawan belanda?","1846 1905","AC"
"241","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"242","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"243","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"244","siapa penulis konsep naskah proklamasi?","sukarno","AC"
"245","siapa penulis konsep naskah proklamasi?","mr ahmad subardjo","WA"
"246","dimana konferensi meja bundar dilaksanakan?","jenewa","WA"
"247","dimana konferensi meja bundar dilaksanakan?","kota bandung","WA"
"248","dimana konferensi meja bundar dilaksanakan?","kota bandung","WA"
"249","dimana konferensi meja bundar dilaksanakan?","asia","WA"
"250","dimana konferensi meja bundar dilaksanakan?","kolombo","WA"
"251","dimana perjanjian renville dibuat?","eropa","WA"
"252","dimana perjanjian renville dibuat?","eropa","WA"
"253","dimana perjanjian renville dibuat?","maastrich","WA"
"254","dimana perjanjian renville dibuat?","indonesia","WA"
"255","dimana perjanjian renville dibuat?","luar negeri","WA"
"256","kapan perjanjian renville dilakukan?","tanggal 19 desember 1948","WA"
"257","kapan perjanjian renville dilakukan?","tanggal 15 november 1946","WA"
"258","kapan perjanjian renville dilakukan?","masa kabinet ali sastroamijoyo","WA"
"259","kapan perjanjian renville dilakukan?","31 juli 1953 s d 12 agustus 1955","WA"
"260","kapan perjanjian renville dilakukan?","tanggal 13 februari 1955","WA"
"261","siapa pengetik naskah proklamasi?","sukarno","WA"
"262","siapa pengetik naskah proklamasi?","sukarno","WA"
"263","siapa pengetik naskah proklamasi?","mr ahmad subardjo","WA"
"264","siapa pengetik naskah proklamasi?","sukarno","WA"
"265","siapa pengetik naskah proklamasi?","mr ahmad subardjo","WA"
"266","kapan pancasila lahir?","uud 1945","WA"
"267","kapan pancasila lahir?","1945","WA"
"268","kapan pancasila lahir?","1945","WA"
"269","kapan pancasila lahir?","1945","WA"
"270","kapan pancasila lahir?","tanggal 29 mei s d 1 juni 1945","AC"
"271","siapa ketua ppki?","mr.ahmad soerbadjo","WA"
"272","siapa ketua ppki?","prof mr dr soepomo","WA"
"273","siapa ketua ppki?","prof mr dr soepomo","WA"
"274","siapa ketua ppki?","mr achmad soebardjo","WA"
"275","siapa ketua ppki?","drs moh","WA"
"276","kapan nagasaki dibom?","14 agustus 1945","WA"
"277","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"278","kapan nagasaki dibom?","14 agustus 1945","WA"
"279","kapan nagasaki dibom?","keesokan harinya","WA"
"280","kapan nagasaki dibom?","tanggal 7 september 1944","WA"
"281","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"282","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"283","kapan hiroshima dibom?","14 agustus 1945","WA"
"284","kapan hiroshima dibom?","14 agustus 1945","WA"
"285","kapan hiroshima dibom?","tanggal 7 september 1944","WA"
"286","kapan reformasi terjadi?","13 mei 1998","AC"
"287","kapan reformasi terjadi?","13 mei 1998","AC"
"288","kapan reformasi terjadi?","13 mei 1998","AC"
"289","kapan reformasi terjadi?","13 mei 1998","AC"
"290","kapan reformasi terjadi?","1996","WA"
"291","dimana letak kerajaan majapahit?","sebelah timur kerajaan holing","WA"
"292","dimana letak kerajaan majapahit?","gunung","WA"
"293","dimana letak kerajaan majapahit?","gujarat","WA"
"294","dimana letak kerajaan majapahit?","gujarat","WA"
"295","dimana letak kerajaan majapahit?","indonesia","WA"
"296","kapan indonesia kembali menjadi anggota pbb?","tanggal 25 juli 1950","WA"
"297","kapan indonesia kembali menjadi anggota pbb?","tanggal 25 juli 1950","WA"
"298","kapan indonesia kembali menjadi anggota pbb?","tahun 1946 1954","WA"
"299","kapan indonesia kembali menjadi anggota pbb?","bulan november 1993","WA"
"300","kapan indonesia kembali menjadi anggota pbb?","bulan november 1993","WA"
