"urutan","pertanyaan","jawaban","verdict"
"280","kapan nagasaki dibom?","NO ANSWER","WA"
"281","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"282","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"283","kapan hiroshima dibom?","NO ANSWER","WA"
"284","kapan hiroshima dibom?","NO ANSWER","WA"
"285","kapan hiroshima dibom?","NO ANSWER","WA"
"286","kapan reformasi terjadi?","13 mei 1998","AC"
"287","kapan reformasi terjadi?","13 mei 1998","AC"
"288","kapan reformasi terjadi?","13 mei 1998","AC"
"289","kapan reformasi terjadi?","13 mei 1998","AC"
"290","kapan reformasi terjadi?","NO ANSWER","WA"
"291","dimana letak kerajaan majapahit?","makam leluhurnya","WA"
"292","dimana letak kerajaan majapahit?","wilayah","WA"
"293","dimana letak kerajaan majapahit?","indonesia","WA"
"294","dimana letak kerajaan majapahit?","makam leluhurnya","WA"
"295","dimana letak kerajaan majapahit?","wilayah nusantara","WA"
"296","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"297","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"298","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"299","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"300","kapan indonesia kembali menjadi anggota pbb?","uud 1945","WA"
